aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.000 precision:0.641 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:21157 false_negative:0 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.050 precision:0.616 recall:0.881 true_negative_rate:0.019 true_positive:33305 true_negative:402 false_positive:20755 false_negative:4490 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.100 precision:0.608 recall:0.747 true_negative_rate:0.139 true_positive:28215 true_negative:2951 false_positive:18206 false_negative:9580 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.150 precision:0.652 recall:0.634 true_negative_rate:0.397 true_positive:23951 true_negative:8398 false_positive:12759 false_negative:13844 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.200 precision:0.838 recall:0.547 true_negative_rate:0.811 true_positive:20663 true_negative:17153 false_positive:4004 false_negative:17132 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.250 precision:0.962 recall:0.481 true_negative_rate:0.966 true_positive:18192 true_negative:20436 false_positive:721 false_negative:19603 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.300 precision:0.991 recall:0.423 true_negative_rate:0.993 true_positive:16004 true_negative:21014 false_positive:143 false_negative:21791 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.350 precision:0.995 recall:0.363 true_negative_rate:0.997 true_positive:13719 true_negative:21086 false_positive:71 false_negative:24076 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.288 true_negative_rate:0.999 true_positive:10878 true_negative:21140 false_positive:17 false_negative:26917 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8782 true_negative:21154 false_positive:3 false_negative:29013 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:7074 true_negative:21157 false_positive:0 false_negative:30721 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5353 true_negative:21157 false_positive:0 false_negative:32442 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.102 true_negative_rate:1.000 true_positive:3849 true_negative:21157 false_positive:0 false_negative:33946 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2482 true_negative:21157 false_positive:0 false_negative:35313 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1357 true_negative:21157 false_positive:0 false_negative:36438 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:537 true_negative:21157 false_positive:0 false_negative:37258 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:137 true_negative:21157 false_positive:0 false_negative:37658 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:29 true_negative:21157 false_positive:0 false_negative:37766 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:22 true_negative:21157 false_positive:0 false_negative:37773 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:9 true_negative:21157 false_positive:0 false_negative:37786 
aces_publicb_ocount_60_osize_33_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:21157 false_positive:0 false_negative:37794 
