csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.000 precision:0.977 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:402 false_negative:0 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.050 precision:0.980 recall:0.967 true_negative_rate:0.172 true_positive:16298 true_negative:69 false_positive:333 false_negative:559 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.100 precision:0.990 recall:0.866 true_negative_rate:0.634 true_positive:14591 true_negative:255 false_positive:147 false_negative:2266 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.150 precision:0.994 recall:0.694 true_negative_rate:0.823 true_positive:11693 true_negative:331 false_positive:71 false_negative:5164 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.200 precision:0.996 recall:0.503 true_negative_rate:0.908 true_positive:8486 true_negative:365 false_positive:37 false_negative:8371 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.363 true_negative_rate:0.945 true_positive:6112 true_negative:380 false_positive:22 false_negative:10745 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.266 true_negative_rate:0.975 true_positive:4480 true_negative:392 false_positive:10 false_negative:12377 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.198 true_negative_rate:0.998 true_positive:3338 true_negative:401 false_positive:1 false_negative:13519 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:2442 true_negative:402 false_positive:0 false_negative:14415 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.103 true_negative_rate:1.000 true_positive:1729 true_negative:402 false_positive:0 false_negative:15128 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:1094 true_negative:402 false_positive:0 false_negative:15763 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:663 true_negative:402 false_positive:0 false_negative:16194 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:367 true_negative:402 false_positive:0 false_negative:16490 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:158 true_negative:402 false_positive:0 false_negative:16699 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:56 true_negative:402 false_positive:0 false_negative:16801 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:402 false_positive:0 false_negative:16832 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:402 false_positive:0 false_negative:16836 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:402 false_positive:0 false_negative:16844 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:402 false_positive:0 false_negative:16852 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:402 false_positive:0 false_negative:16854 
csail_ocount_40_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:402 false_positive:0 false_negative:16856 
