fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.968 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:491 false_negative:0 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.993 recall:0.921 true_negative_rate:0.790 true_positive:13719 true_negative:388 false_positive:103 false_negative:1174 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.997 recall:0.800 true_negative_rate:0.927 true_positive:11919 true_negative:455 false_positive:36 false_negative:2974 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.664 true_negative_rate:0.980 true_positive:9888 true_negative:481 false_positive:10 false_negative:5005 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.551 true_negative_rate:1.000 true_positive:8213 true_negative:491 false_positive:0 false_negative:6680 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.478 true_negative_rate:1.000 true_positive:7118 true_negative:491 false_positive:0 false_negative:7775 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.418 true_negative_rate:1.000 true_positive:6219 true_negative:491 false_positive:0 false_negative:8674 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.378 true_negative_rate:1.000 true_positive:5625 true_negative:491 false_positive:0 false_negative:9268 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.331 true_negative_rate:1.000 true_positive:4936 true_negative:491 false_positive:0 false_negative:9957 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.289 true_negative_rate:1.000 true_positive:4310 true_negative:491 false_positive:0 false_negative:10583 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3830 true_negative:491 false_positive:0 false_negative:11063 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:3337 true_negative:491 false_positive:0 false_negative:11556 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2895 true_negative:491 false_positive:0 false_negative:11998 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.154 true_negative_rate:1.000 true_positive:2289 true_negative:491 false_positive:0 false_negative:12604 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1781 true_negative:491 false_positive:0 false_negative:13112 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1338 true_negative:491 false_positive:0 false_negative:13555 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:894 true_negative:491 false_positive:0 false_negative:13999 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:416 true_negative:491 false_positive:0 false_negative:14477 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:139 true_negative:491 false_positive:0 false_negative:14754 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:35 true_negative:491 false_positive:0 false_negative:14858 
fr101_ocount_120_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:491 false_positive:0 false_negative:14892 
