edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.000 precision:0.469 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:50562 false_negative:0 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.050 precision:0.428 recall:0.773 true_negative_rate:0.091 true_positive:34454 true_negative:4581 false_positive:45981 false_negative:10133 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.100 precision:0.549 recall:0.513 true_negative_rate:0.627 true_positive:22893 true_negative:31724 false_positive:18838 false_negative:21694 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.150 precision:0.845 recall:0.334 true_negative_rate:0.946 true_positive:14909 true_negative:47825 false_positive:2737 false_negative:29678 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.200 precision:0.964 recall:0.236 true_negative_rate:0.992 true_positive:10522 true_negative:50167 false_positive:395 false_negative:34065 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.250 precision:0.984 recall:0.176 true_negative_rate:0.997 true_positive:7869 true_negative:50432 false_positive:130 false_negative:36718 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.300 precision:0.990 recall:0.138 true_negative_rate:0.999 true_positive:6166 true_negative:50498 false_positive:64 false_negative:38421 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.350 precision:0.995 recall:0.112 true_negative_rate:0.999 true_positive:5008 true_negative:50536 false_positive:26 false_negative:39579 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.093 true_negative_rate:1.000 true_positive:4135 true_negative:50562 false_positive:0 false_negative:40452 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.083 true_negative_rate:1.000 true_positive:3692 true_negative:50562 false_positive:0 false_negative:40895 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:3415 true_negative:50562 false_positive:0 false_negative:41172 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3131 true_negative:50562 false_positive:0 false_negative:41456 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3030 true_negative:50562 false_positive:0 false_negative:41557 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2783 true_negative:50562 false_positive:0 false_negative:41804 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:1145 true_negative:50562 false_positive:0 false_negative:43442 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:447 true_negative:50562 false_positive:0 false_negative:44140 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:31 true_negative:50562 false_positive:0 false_negative:44556 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50562 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50562 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50562 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_29_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50562 false_positive:0 false_negative:44586 
