csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.000 precision:0.942 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1035 false_negative:0 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.050 precision:0.952 recall:0.968 true_negative_rate:0.196 true_positive:16326 true_negative:203 false_positive:832 false_negative:531 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.100 precision:0.976 recall:0.867 true_negative_rate:0.653 true_positive:14608 true_negative:676 false_positive:359 false_negative:2249 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.150 precision:0.986 recall:0.688 true_negative_rate:0.838 true_positive:11600 true_negative:867 false_positive:168 false_negative:5257 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.200 precision:0.994 recall:0.495 true_negative_rate:0.952 true_positive:8336 true_negative:985 false_positive:50 false_negative:8521 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.354 true_negative_rate:0.987 true_positive:5962 true_negative:1022 false_positive:13 false_negative:10895 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.263 true_negative_rate:0.994 true_positive:4434 true_negative:1029 false_positive:6 false_negative:12423 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.197 true_negative_rate:1.000 true_positive:3324 true_negative:1035 false_positive:0 false_negative:13533 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:2394 true_negative:1035 false_positive:0 false_negative:14463 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:1683 true_negative:1035 false_positive:0 false_negative:15174 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:1044 true_negative:1035 false_positive:0 false_negative:15813 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:637 true_negative:1035 false_positive:0 false_negative:16220 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:363 true_negative:1035 false_positive:0 false_negative:16494 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:137 true_negative:1035 false_positive:0 false_negative:16720 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:43 true_negative:1035 false_positive:0 false_negative:16814 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1035 false_positive:0 false_negative:16832 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:1035 false_positive:0 false_negative:16838 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:1035 false_positive:0 false_negative:16844 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:1035 false_positive:0 false_negative:16852 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:1035 false_positive:0 false_negative:16853 
csail_ocount_120_osize_5_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1035 false_positive:0 false_negative:16856 
