fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.000 precision:0.897 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1708 false_negative:0 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.050 precision:0.918 recall:0.920 true_negative_rate:0.281 true_positive:13703 true_negative:480 false_positive:1228 false_negative:1190 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.100 precision:0.982 recall:0.794 true_negative_rate:0.871 true_positive:11824 true_negative:1488 false_positive:220 false_negative:3069 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.150 precision:0.995 recall:0.655 true_negative_rate:0.972 true_positive:9755 true_negative:1661 false_positive:47 false_negative:5138 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.200 precision:0.997 recall:0.544 true_negative_rate:0.985 true_positive:8098 true_negative:1683 false_positive:25 false_negative:6795 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.471 true_negative_rate:0.991 true_positive:7019 true_negative:1693 false_positive:15 false_negative:7874 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.414 true_negative_rate:0.991 true_positive:6169 true_negative:1693 false_positive:15 false_negative:8724 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.350 precision:0.997 recall:0.374 true_negative_rate:0.991 true_positive:5563 true_negative:1693 false_positive:15 false_negative:9330 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.400 precision:0.997 recall:0.325 true_negative_rate:0.991 true_positive:4844 true_negative:1693 false_positive:15 false_negative:10049 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.450 precision:0.996 recall:0.284 true_negative_rate:0.991 true_positive:4235 true_negative:1693 false_positive:15 false_negative:10658 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.500 precision:0.996 recall:0.252 true_negative_rate:0.991 true_positive:3749 true_negative:1693 false_positive:15 false_negative:11144 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.550 precision:0.996 recall:0.219 true_negative_rate:0.992 true_positive:3260 true_negative:1695 false_positive:13 false_negative:11633 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.600 precision:0.998 recall:0.186 true_negative_rate:0.996 true_positive:2766 true_negative:1702 false_positive:6 false_negative:12127 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.145 true_negative_rate:0.999 true_positive:2166 true_negative:1707 false_positive:1 false_negative:12727 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:1648 true_negative:1708 false_positive:0 false_negative:13245 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:1207 true_negative:1708 false_positive:0 false_negative:13686 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:740 true_negative:1708 false_positive:0 false_negative:14153 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:292 true_negative:1708 false_positive:0 false_negative:14601 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:96 true_negative:1708 false_positive:0 false_negative:14797 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:24 true_negative:1708 false_positive:0 false_negative:14869 
fr101_ocount_60_osize_8_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1708 false_positive:0 false_negative:14892 
