aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.000 precision:0.992 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:294 false_negative:0 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.050 precision:1.000 recall:0.857 true_negative_rate:0.956 true_positive:32405 true_negative:281 false_positive:13 false_negative:5390 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.100 precision:1.000 recall:0.717 true_negative_rate:0.997 true_positive:27096 true_negative:293 false_positive:1 false_negative:10699 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:1.000 true_positive:23347 true_negative:294 false_positive:0 false_negative:14448 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:1.000 true_positive:20402 true_negative:294 false_positive:0 false_negative:17393 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:17956 true_negative:294 false_positive:0 false_negative:19839 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15870 true_negative:294 false_positive:0 false_negative:21925 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13478 true_negative:294 false_positive:0 false_negative:24317 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10815 true_negative:294 false_positive:0 false_negative:26980 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8696 true_negative:294 false_positive:0 false_negative:29099 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6947 true_negative:294 false_positive:0 false_negative:30848 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5305 true_negative:294 false_positive:0 false_negative:32490 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3761 true_negative:294 false_positive:0 false_negative:34034 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2524 true_negative:294 false_positive:0 false_negative:35271 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1300 true_negative:294 false_positive:0 false_negative:36495 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:508 true_negative:294 false_positive:0 false_negative:37287 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:294 false_positive:0 false_negative:37736 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:294 false_positive:0 false_negative:37760 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:294 false_positive:0 false_negative:37770 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:294 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_3_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:294 false_positive:0 false_negative:37794 
