aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.000 precision:0.913 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3601 false_negative:0 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.050 precision:0.936 recall:0.863 true_negative_rate:0.377 true_positive:32631 true_negative:1359 false_positive:2242 false_negative:5164 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.100 precision:0.981 recall:0.724 true_negative_rate:0.857 true_positive:27367 true_negative:3085 false_positive:516 false_negative:10428 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.150 precision:0.989 recall:0.623 true_negative_rate:0.924 true_positive:23563 true_negative:3329 false_positive:272 false_negative:14232 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.200 precision:0.993 recall:0.544 true_negative_rate:0.960 true_positive:20559 true_negative:3457 false_positive:144 false_negative:17236 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.479 true_negative_rate:0.979 true_positive:18115 true_negative:3527 false_positive:74 false_negative:19680 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.300 precision:0.997 recall:0.423 true_negative_rate:0.986 true_positive:15991 true_negative:3549 false_positive:52 false_negative:21804 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.363 true_negative_rate:0.992 true_positive:13702 true_negative:3571 false_positive:30 false_negative:24093 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.287 true_negative_rate:0.997 true_positive:10863 true_negative:3591 false_positive:10 false_negative:26932 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8756 true_negative:3601 false_positive:0 false_negative:29039 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6963 true_negative:3601 false_positive:0 false_negative:30832 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5306 true_negative:3601 false_positive:0 false_negative:32489 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3753 true_negative:3601 false_positive:0 false_negative:34042 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2514 true_negative:3601 false_positive:0 false_negative:35281 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1316 true_negative:3601 false_positive:0 false_negative:36479 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:501 true_negative:3601 false_positive:0 false_negative:37294 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:62 true_negative:3601 false_positive:0 false_negative:37733 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:3601 false_positive:0 false_negative:37760 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:3601 false_positive:0 false_negative:37771 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:3601 false_positive:0 false_negative:37783 
aces_publicb_ocount_80_osize_11_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3601 false_positive:0 false_negative:37794 
