fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.959 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:1551 false_negative:0 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.971 recall:0.978 true_negative_rate:0.315 true_positive:35676 true_negative:489 false_positive:1062 false_negative:789 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.981 recall:0.911 true_negative_rate:0.585 true_positive:33225 true_negative:907 false_positive:644 false_negative:3240 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.987 recall:0.782 true_negative_rate:0.761 true_positive:28507 true_negative:1180 false_positive:371 false_negative:7958 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.200 precision:0.990 recall:0.619 true_negative_rate:0.859 true_positive:22559 true_negative:1333 false_positive:218 false_negative:13906 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.250 precision:0.995 recall:0.483 true_negative_rate:0.946 true_positive:17600 true_negative:1467 false_positive:84 false_negative:18865 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.373 true_negative_rate:0.974 true_positive:13590 true_negative:1510 false_positive:41 false_negative:22875 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.276 true_negative_rate:0.986 true_positive:10049 true_negative:1529 false_positive:22 false_negative:26416 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.196 true_negative_rate:0.998 true_positive:7164 true_negative:1548 false_positive:3 false_negative:29301 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.138 true_negative_rate:1.000 true_positive:5030 true_negative:1551 false_positive:0 false_negative:31435 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.095 true_negative_rate:1.000 true_positive:3459 true_negative:1551 false_positive:0 false_negative:33006 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:2308 true_negative:1551 false_positive:0 false_negative:34157 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1342 true_negative:1551 false_positive:0 false_negative:35123 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:612 true_negative:1551 false_positive:0 false_negative:35853 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:259 true_negative:1551 false_positive:0 false_negative:36206 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:121 true_negative:1551 false_positive:0 false_negative:36344 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:54 true_negative:1551 false_positive:0 false_negative:36411 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:30 true_negative:1551 false_positive:0 false_negative:36435 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:1551 false_positive:0 false_negative:36449 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:1551 false_positive:0 false_negative:36457 
fr079_ocount_80_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1551 false_positive:0 false_negative:36464 
