fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.000 precision:0.982 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:687 false_negative:0 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.050 precision:0.990 recall:0.978 true_negative_rate:0.482 true_positive:35656 true_negative:331 false_positive:356 false_negative:809 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.100 precision:0.993 recall:0.911 true_negative_rate:0.681 true_positive:33205 true_negative:468 false_positive:219 false_negative:3260 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.150 precision:0.996 recall:0.777 true_negative_rate:0.841 true_positive:28326 true_negative:578 false_positive:109 false_negative:8139 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.200 precision:0.998 recall:0.614 true_negative_rate:0.930 true_positive:22392 true_negative:639 false_positive:48 false_negative:14073 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.480 true_negative_rate:0.981 true_positive:17496 true_negative:674 false_positive:13 false_negative:18969 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.374 true_negative_rate:0.990 true_positive:13651 true_negative:680 false_positive:7 false_negative:22814 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.276 true_negative_rate:0.993 true_positive:10079 true_negative:682 false_positive:5 false_negative:26386 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.198 true_negative_rate:0.996 true_positive:7233 true_negative:684 false_positive:3 false_negative:29232 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5110 true_negative:687 false_positive:0 false_negative:31355 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.097 true_negative_rate:1.000 true_positive:3522 true_negative:687 false_positive:0 false_negative:32943 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:2364 true_negative:687 false_positive:0 false_negative:34101 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1392 true_negative:687 false_positive:0 false_negative:35073 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:654 true_negative:687 false_positive:0 false_negative:35811 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:255 true_negative:687 false_positive:0 false_negative:36210 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:126 true_negative:687 false_positive:0 false_negative:36339 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:55 true_negative:687 false_positive:0 false_negative:36410 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:29 true_negative:687 false_positive:0 false_negative:36436 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:18 true_negative:687 false_positive:0 false_negative:36447 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:687 false_positive:0 false_negative:36458 
fr079_ocount_160_osize_3_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:687 false_positive:0 false_negative:36464 
