fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.000 precision:0.999 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:38 false_negative:0 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.050 precision:1.000 recall:0.935 true_negative_rate:0.658 true_positive:32570 true_negative:25 false_positive:13 false_negative:2261 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.781 true_negative_rate:0.842 true_positive:27205 true_negative:32 false_positive:6 false_negative:7626 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.597 true_negative_rate:0.974 true_positive:20799 true_negative:37 false_positive:1 false_negative:14032 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.467 true_negative_rate:1.000 true_positive:16270 true_negative:38 false_positive:0 false_negative:18561 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.389 true_negative_rate:1.000 true_positive:13538 true_negative:38 false_positive:0 false_negative:21293 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.328 true_negative_rate:1.000 true_positive:11437 true_negative:38 false_positive:0 false_negative:23394 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.273 true_negative_rate:1.000 true_positive:9511 true_negative:38 false_positive:0 false_negative:25320 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.227 true_negative_rate:1.000 true_positive:7900 true_negative:38 false_positive:0 false_negative:26931 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:6505 true_negative:38 false_positive:0 false_negative:28326 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:5056 true_negative:38 false_positive:0 false_negative:29775 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:3922 true_negative:38 false_positive:0 false_negative:30909 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:2801 true_negative:38 false_positive:0 false_negative:32030 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:1779 true_negative:38 false_positive:0 false_negative:33052 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1294 true_negative:38 false_positive:0 false_negative:33537 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:991 true_negative:38 false_positive:0 false_negative:33840 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:698 true_negative:38 false_positive:0 false_negative:34133 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:258 true_negative:38 false_positive:0 false_negative:34573 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:65 true_negative:38 false_positive:0 false_negative:34766 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:15 true_negative:38 false_positive:0 false_negative:34816 
fhw_ocount_20_osize_2_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:38 false_positive:0 false_negative:34830 
