csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.000 precision:0.888 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2130 false_negative:0 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.050 precision:0.883 recall:0.938 true_negative_rate:0.015 true_positive:15815 true_negative:33 false_positive:2097 false_negative:1042 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.100 precision:0.880 recall:0.817 true_negative_rate:0.115 true_positive:13772 true_negative:245 false_positive:1885 false_negative:3085 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.150 precision:0.870 recall:0.622 true_negative_rate:0.262 true_positive:10491 true_negative:557 false_positive:1573 false_negative:6366 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.200 precision:0.871 recall:0.439 true_negative_rate:0.485 true_positive:7392 true_negative:1032 false_positive:1098 false_negative:9465 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.250 precision:0.899 recall:0.323 true_negative_rate:0.714 true_positive:5450 true_negative:1520 false_positive:610 false_negative:11407 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.300 precision:0.954 recall:0.247 true_negative_rate:0.907 true_positive:4156 true_negative:1931 false_positive:199 false_negative:12701 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.350 precision:0.991 recall:0.187 true_negative_rate:0.986 true_positive:3149 true_negative:2100 false_positive:30 false_negative:13708 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.137 true_negative_rate:1.000 true_positive:2301 true_negative:2129 false_positive:1 false_negative:14556 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.097 true_negative_rate:1.000 true_positive:1631 true_negative:2130 false_positive:0 false_negative:15226 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:1029 true_negative:2130 false_positive:0 false_negative:15828 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:609 true_negative:2130 false_positive:0 false_negative:16248 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:347 true_negative:2130 false_positive:0 false_negative:16510 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:146 true_negative:2130 false_positive:0 false_negative:16711 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:55 true_negative:2130 false_positive:0 false_negative:16802 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:2130 false_positive:0 false_negative:16829 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:2130 false_positive:0 false_negative:16837 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:2130 false_positive:0 false_negative:16845 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:2130 false_positive:0 false_negative:16852 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:2130 false_positive:0 false_negative:16853 
csail_ocount_20_osize_23_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2130 false_positive:0 false_negative:16856 
