edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.000 precision:0.625 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:26717 false_negative:0 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.050 precision:0.559 recall:0.725 true_negative_rate:0.045 true_positive:32309 true_negative:1212 false_positive:25505 false_negative:12278 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.100 precision:0.550 recall:0.492 true_negative_rate:0.330 true_positive:21925 true_negative:8805 false_positive:17912 false_negative:22662 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.150 precision:0.734 recall:0.331 true_negative_rate:0.800 true_positive:14753 true_negative:21384 false_positive:5333 false_negative:29834 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.200 precision:0.922 recall:0.225 true_negative_rate:0.968 true_positive:10043 true_negative:25866 false_positive:851 false_negative:34544 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.250 precision:0.979 recall:0.170 true_negative_rate:0.994 true_positive:7595 true_negative:26552 false_positive:165 false_negative:36992 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.300 precision:0.993 recall:0.127 true_negative_rate:0.999 true_positive:5678 true_negative:26678 false_positive:39 false_negative:38909 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.108 true_negative_rate:1.000 true_positive:4823 true_negative:26716 false_positive:1 false_negative:39764 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:4036 true_negative:26717 false_positive:0 false_negative:40551 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3667 true_negative:26717 false_positive:0 false_negative:40920 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3291 true_negative:26717 false_positive:0 false_negative:41296 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3123 true_negative:26717 false_positive:0 false_negative:41464 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2984 true_negative:26717 false_positive:0 false_negative:41603 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2705 true_negative:26717 false_positive:0 false_negative:41882 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:849 true_negative:26717 false_positive:0 false_negative:43738 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:376 true_negative:26717 false_positive:0 false_negative:44211 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:49 true_negative:26717 false_positive:0 false_negative:44538 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:2 true_negative:26717 false_positive:0 false_negative:44585 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26717 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26717 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_36_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26717 false_positive:0 false_negative:44586 
