aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.000 precision:0.985 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:585 false_negative:0 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.050 precision:0.997 recall:0.858 true_negative_rate:0.858 true_positive:32436 true_negative:502 false_positive:83 false_negative:5359 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.718 true_negative_rate:0.969 true_positive:27138 true_negative:567 false_positive:18 false_negative:10657 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.619 true_negative_rate:1.000 true_positive:23378 true_negative:585 false_positive:0 false_negative:14417 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:1.000 true_positive:20406 true_negative:585 false_positive:0 false_negative:17389 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:17962 true_negative:585 false_positive:0 false_negative:19833 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15879 true_negative:585 false_positive:0 false_negative:21916 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:1.000 true_positive:13473 true_negative:585 false_positive:0 false_negative:24322 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:10838 true_negative:585 false_positive:0 false_negative:26957 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8701 true_negative:585 false_positive:0 false_negative:29094 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6959 true_negative:585 false_positive:0 false_negative:30836 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5309 true_negative:585 false_positive:0 false_negative:32486 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3766 true_negative:585 false_positive:0 false_negative:34029 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2519 true_negative:585 false_positive:0 false_negative:35276 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1304 true_negative:585 false_positive:0 false_negative:36491 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:505 true_negative:585 false_positive:0 false_negative:37290 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:585 false_positive:0 false_negative:37736 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:585 false_positive:0 false_negative:37759 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:585 false_positive:0 false_negative:37770 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:585 false_positive:0 false_negative:37783 
aces_publicb_ocount_80_osize_3_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:585 false_positive:0 false_negative:37794 
