edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.000 precision:0.913 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:4246 false_negative:0 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.050 precision:0.910 recall:0.701 true_negative_rate:0.273 true_positive:31238 true_negative:1161 false_positive:3085 false_negative:13349 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.100 precision:0.994 recall:0.438 true_negative_rate:0.971 true_positive:19543 true_negative:4122 false_positive:124 false_negative:25044 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.301 true_negative_rate:1.000 true_positive:13404 true_negative:4246 false_positive:0 false_negative:31183 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.216 true_negative_rate:1.000 true_positive:9646 true_negative:4246 false_positive:0 false_negative:34941 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.164 true_negative_rate:1.000 true_positive:7294 true_negative:4246 false_positive:0 false_negative:37293 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5714 true_negative:4246 false_positive:0 false_negative:38873 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4856 true_negative:4246 false_positive:0 false_negative:39731 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3939 true_negative:4246 false_positive:0 false_negative:40648 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3607 true_negative:4246 false_positive:0 false_negative:40980 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3325 true_negative:4246 false_positive:0 false_negative:41262 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:4246 false_positive:0 false_negative:41479 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3043 true_negative:4246 false_positive:0 false_negative:41544 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2687 true_negative:4246 false_positive:0 false_negative:41900 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:701 true_negative:4246 false_positive:0 false_negative:43886 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:385 true_negative:4246 false_positive:0 false_negative:44202 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:4246 false_positive:0 false_negative:44574 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4246 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4246 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4246 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_28_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4246 false_positive:0 false_negative:44586 
