fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.000 precision:0.516 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:13957 false_negative:0 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.050 precision:0.504 recall:0.917 true_negative_rate:0.037 true_positive:13664 true_negative:514 false_positive:13443 false_negative:1229 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.100 precision:0.524 recall:0.795 true_negative_rate:0.230 true_positive:11835 true_negative:3213 false_positive:10744 false_negative:3058 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.150 precision:0.628 recall:0.650 true_negative_rate:0.589 true_positive:9685 true_negative:8216 false_positive:5741 false_negative:5208 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.200 precision:0.806 recall:0.529 true_negative_rate:0.864 true_positive:7872 true_negative:12062 false_positive:1895 false_negative:7021 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.250 precision:0.918 recall:0.451 true_negative_rate:0.957 true_positive:6721 true_negative:13354 false_positive:603 false_negative:8172 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.300 precision:0.972 recall:0.389 true_negative_rate:0.988 true_positive:5789 true_negative:13791 false_positive:166 false_negative:9104 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.337 true_negative_rate:1.000 true_positive:5015 true_negative:13951 false_positive:6 false_negative:9878 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.290 true_negative_rate:1.000 true_positive:4322 true_negative:13957 false_positive:0 false_negative:10571 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.256 true_negative_rate:1.000 true_positive:3815 true_negative:13957 false_positive:0 false_negative:11078 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.222 true_negative_rate:1.000 true_positive:3312 true_negative:13957 false_positive:0 false_negative:11581 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.181 true_negative_rate:1.000 true_positive:2695 true_negative:13957 false_positive:0 false_negative:12198 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.137 true_negative_rate:1.000 true_positive:2038 true_negative:13957 false_positive:0 false_negative:12855 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:1511 true_negative:13957 false_positive:0 false_negative:13382 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.071 true_negative_rate:1.000 true_positive:1057 true_negative:13957 false_positive:0 false_negative:13836 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:597 true_negative:13957 false_positive:0 false_negative:14296 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:206 true_negative:13957 false_positive:0 false_negative:14687 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:88 true_negative:13957 false_positive:0 false_negative:14805 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:47 true_negative:13957 false_positive:0 false_negative:14846 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:13957 false_positive:0 false_negative:14883 
fr101_ocount_100_osize_24_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:13957 false_positive:0 false_negative:14892 
