edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.000 precision:0.947 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:2477 false_negative:0 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.050 precision:0.979 recall:0.706 true_negative_rate:0.732 true_positive:31458 true_negative:1812 false_positive:665 false_negative:13129 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.100 precision:0.994 recall:0.443 true_negative_rate:0.951 true_positive:19767 true_negative:2355 false_positive:122 false_negative:24820 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.305 true_negative_rate:0.990 true_positive:13615 true_negative:2451 false_positive:26 false_negative:30972 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.218 true_negative_rate:0.998 true_positive:9698 true_negative:2471 false_positive:6 false_negative:34889 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.166 true_negative_rate:0.999 true_positive:7391 true_negative:2474 false_positive:3 false_negative:37196 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5736 true_negative:2477 false_positive:0 false_negative:38851 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4872 true_negative:2477 false_positive:0 false_negative:39715 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3952 true_negative:2477 false_positive:0 false_negative:40635 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:2477 false_positive:0 false_negative:40968 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3323 true_negative:2477 false_positive:0 false_negative:41264 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:2477 false_positive:0 false_negative:41478 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3051 true_negative:2477 false_positive:0 false_negative:41536 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2694 true_negative:2477 false_positive:0 false_negative:41893 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:693 true_negative:2477 false_positive:0 false_negative:43894 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:398 true_negative:2477 false_positive:0 false_negative:44189 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:2477 false_positive:0 false_negative:44580 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2477 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2477 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2477 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_14_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2477 false_positive:0 false_negative:44586 
