fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.000 precision:0.945 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:2121 false_negative:0 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.050 precision:0.962 recall:0.976 true_negative_rate:0.346 true_positive:35595 true_negative:733 false_positive:1388 false_negative:870 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.100 precision:0.976 recall:0.900 true_negative_rate:0.616 true_positive:32830 true_negative:1306 false_positive:815 false_negative:3635 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.150 precision:0.985 recall:0.757 true_negative_rate:0.807 true_positive:27589 true_negative:1712 false_positive:409 false_negative:8876 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.200 precision:0.993 recall:0.587 true_negative_rate:0.925 true_positive:21404 true_negative:1962 false_positive:159 false_negative:15061 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.250 precision:0.995 recall:0.453 true_negative_rate:0.961 true_positive:16501 true_negative:2039 false_positive:82 false_negative:19964 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.300 precision:0.997 recall:0.339 true_negative_rate:0.983 true_positive:12353 true_negative:2085 false_positive:36 false_negative:24112 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.240 true_negative_rate:0.996 true_positive:8761 true_negative:2112 false_positive:9 false_negative:27704 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.168 true_negative_rate:0.996 true_positive:6126 true_negative:2113 false_positive:8 false_negative:30339 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.116 true_negative_rate:0.997 true_positive:4213 true_negative:2115 false_positive:6 false_negative:32252 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.500 precision:0.998 recall:0.076 true_negative_rate:0.997 true_positive:2759 true_negative:2115 false_positive:6 false_negative:33706 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.550 precision:0.996 recall:0.046 true_negative_rate:0.997 true_positive:1686 true_negative:2115 false_positive:6 false_negative:34779 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:816 true_negative:2121 false_positive:0 false_negative:35649 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:298 true_negative:2121 false_positive:0 false_negative:36167 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:131 true_negative:2121 false_positive:0 false_negative:36334 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:64 true_negative:2121 false_positive:0 false_negative:36401 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:2121 false_positive:0 false_negative:36440 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:2121 false_positive:0 false_negative:36452 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:9 true_negative:2121 false_positive:0 false_negative:36456 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:2121 false_positive:0 false_negative:36460 
fr079_ocount_100_osize_8_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2121 false_positive:0 false_negative:36464 
