csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.980 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:349 false_negative:0 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.980 recall:0.977 true_negative_rate:0.057 true_positive:16470 true_negative:20 false_positive:329 false_negative:387 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.985 recall:0.902 true_negative_rate:0.350 true_positive:15204 true_negative:122 false_positive:227 false_negative:1653 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.993 recall:0.754 true_negative_rate:0.734 true_positive:12717 true_negative:256 false_positive:93 false_negative:4140 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.565 true_negative_rate:0.971 true_positive:9525 true_negative:339 false_positive:10 false_negative:7332 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.412 true_negative_rate:1.000 true_positive:6938 true_negative:349 false_positive:0 false_negative:9919 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.304 true_negative_rate:1.000 true_positive:5130 true_negative:349 false_positive:0 false_negative:11727 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.226 true_negative_rate:1.000 true_positive:3804 true_negative:349 false_positive:0 false_negative:13053 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.163 true_negative_rate:1.000 true_positive:2746 true_negative:349 false_positive:0 false_negative:14111 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.108 true_negative_rate:1.000 true_positive:1828 true_negative:349 false_positive:0 false_negative:15029 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:1153 true_negative:349 false_positive:0 false_negative:15704 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.041 true_negative_rate:1.000 true_positive:689 true_negative:349 false_positive:0 false_negative:16168 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:396 true_negative:349 false_positive:0 false_negative:16461 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:182 true_negative:349 false_positive:0 false_negative:16675 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:67 true_negative:349 false_positive:0 false_negative:16790 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:29 true_negative:349 false_positive:0 false_negative:16828 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:349 false_positive:0 false_negative:16839 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:349 false_positive:0 false_negative:16845 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:349 false_positive:0 false_negative:16851 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:349 false_positive:0 false_negative:16853 
csail_ocount_20_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:349 false_positive:0 false_negative:16856 
