fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.919 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:3052 false_negative:0 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.933 recall:0.937 true_negative_rate:0.233 true_positive:32621 true_negative:710 false_positive:2342 false_negative:2210 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.963 recall:0.788 true_negative_rate:0.654 true_positive:27444 true_negative:1995 false_positive:1057 false_negative:7387 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.985 recall:0.604 true_negative_rate:0.894 true_positive:21040 true_negative:2727 false_positive:325 false_negative:13791 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.200 precision:0.993 recall:0.468 true_negative_rate:0.960 true_positive:16315 true_negative:2930 false_positive:122 false_negative:18516 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.250 precision:0.994 recall:0.388 true_negative_rate:0.975 true_positive:13502 true_negative:2975 false_positive:77 false_negative:21329 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.325 true_negative_rate:0.991 true_positive:11311 true_negative:3024 false_positive:28 false_negative:23520 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.267 true_negative_rate:0.994 true_positive:9298 true_negative:3035 false_positive:17 false_negative:25533 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.222 true_negative_rate:0.997 true_positive:7735 true_negative:3042 false_positive:10 false_negative:27096 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.181 true_negative_rate:0.997 true_positive:6315 true_negative:3044 false_positive:8 false_negative:28516 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.140 true_negative_rate:0.999 true_positive:4874 true_negative:3048 false_positive:4 false_negative:29957 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.107 true_negative_rate:0.999 true_positive:3742 true_negative:3049 false_positive:3 false_negative:31089 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:2573 true_negative:3052 false_positive:0 false_negative:32258 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.047 true_negative_rate:1.000 true_positive:1639 true_negative:3052 false_positive:0 false_negative:33192 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1230 true_negative:3052 false_positive:0 false_negative:33601 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:936 true_negative:3052 false_positive:0 false_negative:33895 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:611 true_negative:3052 false_positive:0 false_negative:34220 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:178 true_negative:3052 false_positive:0 false_negative:34653 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:49 true_negative:3052 false_positive:0 false_negative:34782 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:3052 false_positive:0 false_negative:34818 
fhw_ocount_160_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3052 false_positive:0 false_negative:34830 
