csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.000 precision:0.870 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2521 false_negative:0 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.050 precision:0.874 recall:0.945 true_negative_rate:0.090 true_positive:15924 true_negative:228 false_positive:2293 false_negative:933 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.100 precision:0.903 recall:0.817 true_negative_rate:0.414 true_positive:13766 true_negative:1043 false_positive:1478 false_negative:3091 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.150 precision:0.936 recall:0.618 true_negative_rate:0.719 true_positive:10413 true_negative:1812 false_positive:709 false_negative:6444 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.200 precision:0.961 recall:0.436 true_negative_rate:0.881 true_positive:7353 true_negative:2221 false_positive:300 false_negative:9504 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.250 precision:0.977 recall:0.319 true_negative_rate:0.951 true_positive:5369 true_negative:2397 false_positive:124 false_negative:11488 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.300 precision:0.983 recall:0.240 true_negative_rate:0.972 true_positive:4054 true_negative:2450 false_positive:71 false_negative:12803 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.350 precision:0.994 recall:0.183 true_negative_rate:0.992 true_positive:3089 true_negative:2501 false_positive:20 false_negative:13768 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.400 precision:0.997 recall:0.135 true_negative_rate:0.998 true_positive:2275 true_negative:2515 false_positive:6 false_negative:14582 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.095 true_negative_rate:1.000 true_positive:1601 true_negative:2521 false_positive:0 false_negative:15256 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:1012 true_negative:2521 false_positive:0 false_negative:15845 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:596 true_negative:2521 false_positive:0 false_negative:16261 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:333 true_negative:2521 false_positive:0 false_negative:16524 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:122 true_negative:2521 false_positive:0 false_negative:16735 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:38 true_negative:2521 false_positive:0 false_negative:16819 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:2521 false_positive:0 false_negative:16831 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:2521 false_positive:0 false_negative:16839 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:2521 false_positive:0 false_negative:16845 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:2521 false_positive:0 false_negative:16851 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:2521 false_positive:0 false_negative:16854 
csail_ocount_80_osize_9_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2521 false_positive:0 false_negative:16856 
