aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.000 precision:0.816 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:8496 false_negative:0 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.050 precision:0.832 recall:0.872 true_negative_rate:0.216 true_positive:32940 true_negative:1838 false_positive:6658 false_negative:4855 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.100 precision:0.959 recall:0.725 true_negative_rate:0.861 true_positive:27396 true_negative:7311 false_positive:1185 false_negative:10399 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.150 precision:0.992 recall:0.620 true_negative_rate:0.977 true_positive:23450 true_negative:8300 false_positive:196 false_negative:14345 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.200 precision:0.996 recall:0.542 true_negative_rate:0.991 true_positive:20474 true_negative:8422 false_positive:74 false_negative:17321 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.479 true_negative_rate:0.997 true_positive:18118 true_negative:8468 false_positive:28 false_negative:19677 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.423 true_negative_rate:0.998 true_positive:15974 true_negative:8477 false_positive:19 false_negative:21821 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.359 true_negative_rate:1.000 true_positive:13586 true_negative:8493 false_positive:3 false_negative:24209 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.292 true_negative_rate:1.000 true_positive:11030 true_negative:8493 false_positive:3 false_negative:26765 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.234 true_negative_rate:1.000 true_positive:8854 true_negative:8493 false_positive:3 false_negative:28941 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:7077 true_negative:8493 false_positive:3 false_negative:30718 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.144 true_negative_rate:1.000 true_positive:5427 true_negative:8496 false_positive:0 false_negative:32368 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3810 true_negative:8496 false_positive:0 false_negative:33985 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:2618 true_negative:8496 false_positive:0 false_negative:35177 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1380 true_negative:8496 false_positive:0 false_negative:36415 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:488 true_negative:8496 false_positive:0 false_negative:37307 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:63 true_negative:8496 false_positive:0 false_negative:37732 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:40 true_negative:8496 false_positive:0 false_negative:37755 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:8496 false_positive:0 false_negative:37769 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:8496 false_positive:0 false_negative:37783 
aces_publicb_ocount_120_osize_13_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8496 false_positive:0 false_negative:37794 
