fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.000 precision:0.740 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:5221 false_negative:0 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.050 precision:0.757 recall:0.918 true_negative_rate:0.161 true_positive:13672 true_negative:842 false_positive:4379 false_negative:1221 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.100 precision:0.855 recall:0.786 true_negative_rate:0.619 true_positive:11700 true_negative:3231 false_positive:1990 false_negative:3193 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.150 precision:0.970 recall:0.651 true_negative_rate:0.943 true_positive:9702 true_negative:4926 false_positive:295 false_negative:5191 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.200 precision:0.996 recall:0.528 true_negative_rate:0.993 true_positive:7862 true_negative:5187 false_positive:34 false_negative:7031 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.250 precision:0.996 recall:0.452 true_negative_rate:0.995 true_positive:6727 true_negative:5196 false_positive:25 false_negative:8166 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.402 true_negative_rate:0.996 true_positive:5988 true_negative:5202 false_positive:19 false_negative:8905 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.356 true_negative_rate:0.997 true_positive:5298 true_negative:5206 false_positive:15 false_negative:9595 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.305 true_negative_rate:0.998 true_positive:4544 true_negative:5210 false_positive:11 false_negative:10349 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.450 precision:0.998 recall:0.270 true_negative_rate:0.999 true_positive:4021 true_negative:5214 false_positive:7 false_negative:10872 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.235 true_negative_rate:1.000 true_positive:3496 true_negative:5220 false_positive:1 false_negative:11397 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.202 true_negative_rate:1.000 true_positive:3003 true_negative:5221 false_positive:0 false_negative:11890 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.158 true_negative_rate:1.000 true_positive:2352 true_negative:5221 false_positive:0 false_negative:12541 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1785 true_negative:5221 false_positive:0 false_negative:13108 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.087 true_negative_rate:1.000 true_positive:1291 true_negative:5221 false_positive:0 false_negative:13602 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.054 true_negative_rate:1.000 true_positive:800 true_negative:5221 false_positive:0 false_negative:14093 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:326 true_negative:5221 false_positive:0 false_negative:14567 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:135 true_negative:5221 false_positive:0 false_negative:14758 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:49 true_negative:5221 false_positive:0 false_negative:14844 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:8 true_negative:5221 false_positive:0 false_negative:14885 
fr101_ocount_120_osize_13_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5221 false_positive:0 false_negative:14892 
