edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.000 precision:0.874 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:6420 false_negative:0 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.050 precision:0.940 recall:0.714 true_negative_rate:0.686 true_positive:31822 true_negative:4404 false_positive:2016 false_negative:12765 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.100 precision:0.990 recall:0.448 true_negative_rate:0.967 true_positive:19985 true_negative:6211 false_positive:209 false_negative:24602 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.150 precision:0.995 recall:0.308 true_negative_rate:0.990 true_positive:13737 true_negative:6357 false_positive:63 false_negative:30850 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.218 true_negative_rate:0.997 true_positive:9717 true_negative:6400 false_positive:20 false_negative:34870 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.167 true_negative_rate:0.999 true_positive:7451 true_negative:6412 false_positive:8 false_negative:37136 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5737 true_negative:6420 false_positive:0 false_negative:38850 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4855 true_negative:6420 false_positive:0 false_negative:39732 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3953 true_negative:6420 false_positive:0 false_negative:40634 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:6420 false_positive:0 false_negative:40968 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3335 true_negative:6420 false_positive:0 false_negative:41252 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3105 true_negative:6420 false_positive:0 false_negative:41482 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3051 true_negative:6420 false_positive:0 false_negative:41536 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2718 true_negative:6420 false_positive:0 false_negative:41869 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:723 true_negative:6420 false_positive:0 false_negative:43864 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:410 true_negative:6420 false_positive:0 false_negative:44177 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:6420 false_positive:0 false_negative:44580 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6420 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6420 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6420 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_14_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6420 false_positive:0 false_negative:44586 
