fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.000 precision:0.994 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:203 false_negative:0 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.050 precision:0.997 recall:0.975 true_negative_rate:0.512 true_positive:35553 true_negative:104 false_positive:99 false_negative:912 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.897 true_negative_rate:0.877 true_positive:32718 true_negative:178 false_positive:25 false_negative:3747 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.753 true_negative_rate:0.926 true_positive:27455 true_negative:188 false_positive:15 false_negative:9010 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.586 true_negative_rate:0.941 true_positive:21371 true_negative:191 false_positive:12 false_negative:15094 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.457 true_negative_rate:0.946 true_positive:16654 true_negative:192 false_positive:11 false_negative:19811 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.347 true_negative_rate:0.951 true_positive:12652 true_negative:193 false_positive:10 false_negative:23813 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.249 true_negative_rate:0.966 true_positive:9085 true_negative:196 false_positive:7 false_negative:27380 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.175 true_negative_rate:0.990 true_positive:6397 true_negative:201 false_positive:2 false_negative:30068 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.122 true_negative_rate:1.000 true_positive:4453 true_negative:203 false_positive:0 false_negative:32012 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:2979 true_negative:203 false_positive:0 false_negative:33486 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:1871 true_negative:203 false_positive:0 false_negative:34594 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:947 true_negative:203 false_positive:0 false_negative:35518 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:384 true_negative:203 false_positive:0 false_negative:36081 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:157 true_negative:203 false_positive:0 false_negative:36308 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:77 true_negative:203 false_positive:0 false_negative:36388 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:203 false_positive:0 false_negative:36430 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:203 false_positive:0 false_negative:36451 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:10 true_negative:203 false_positive:0 false_negative:36455 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:203 false_positive:0 false_negative:36462 
fr079_ocount_20_osize_5_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:203 false_positive:0 false_negative:36464 
