aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.968 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1231 false_negative:0 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.992 recall:0.860 true_negative_rate:0.786 true_positive:32514 true_negative:967 false_positive:264 false_negative:5281 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.719 true_negative_rate:0.951 true_positive:27159 true_negative:1171 false_positive:60 false_negative:10636 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.982 true_positive:23368 true_negative:1209 false_positive:22 false_negative:14427 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.996 true_positive:20414 true_negative:1226 false_positive:5 false_negative:17381 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:0.997 true_positive:17992 true_negative:1227 false_positive:4 false_negative:19803 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.999 true_positive:15889 true_negative:1230 false_positive:1 false_negative:21906 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:0.999 true_positive:13463 true_negative:1230 false_positive:1 false_negative:24332 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:0.999 true_positive:10829 true_negative:1230 false_positive:1 false_negative:26966 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:0.999 true_positive:8705 true_negative:1230 false_positive:1 false_negative:29090 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:0.999 true_positive:6950 true_negative:1230 false_positive:1 false_negative:30845 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5304 true_negative:1231 false_positive:0 false_negative:32491 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3760 true_negative:1231 false_positive:0 false_negative:34035 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2519 true_negative:1231 false_positive:0 false_negative:35276 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1304 true_negative:1231 false_positive:0 false_negative:36491 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:500 true_negative:1231 false_positive:0 false_negative:37295 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:62 true_negative:1231 false_positive:0 false_negative:37733 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:1231 false_positive:0 false_negative:37761 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:1231 false_positive:0 false_negative:37769 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:1231 false_positive:0 false_negative:37782 
aces_publicb_ocount_100_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1231 false_positive:0 false_negative:37794 
