csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.000 precision:0.958 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:746 false_negative:0 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.050 precision:0.966 recall:0.968 true_negative_rate:0.241 true_positive:16313 true_negative:180 false_positive:566 false_negative:544 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.100 precision:0.984 recall:0.871 true_negative_rate:0.674 true_positive:14679 true_negative:503 false_positive:243 false_negative:2178 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.150 precision:0.991 recall:0.695 true_negative_rate:0.858 true_positive:11715 true_negative:640 false_positive:106 false_negative:5142 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.200 precision:0.994 recall:0.504 true_negative_rate:0.934 true_positive:8502 true_negative:697 false_positive:49 false_negative:8355 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.362 true_negative_rate:0.981 true_positive:6103 true_negative:732 false_positive:14 false_negative:10754 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.264 true_negative_rate:0.995 true_positive:4458 true_negative:742 false_positive:4 false_negative:12399 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.199 true_negative_rate:0.997 true_positive:3351 true_negative:744 false_positive:2 false_negative:13506 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:2451 true_negative:746 false_positive:0 false_negative:14406 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.102 true_negative_rate:1.000 true_positive:1718 true_negative:746 false_positive:0 false_negative:15139 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:1085 true_negative:746 false_positive:0 false_negative:15772 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:661 true_negative:746 false_positive:0 false_negative:16196 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:383 true_negative:746 false_positive:0 false_negative:16474 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:157 true_negative:746 false_positive:0 false_negative:16700 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:57 true_negative:746 false_positive:0 false_negative:16800 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:746 false_positive:0 false_negative:16832 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:746 false_positive:0 false_negative:16837 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:746 false_positive:0 false_negative:16844 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:746 false_positive:0 false_negative:16852 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:746 false_positive:0 false_negative:16854 
csail_ocount_100_osize_4_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:746 false_positive:0 false_negative:16856 
