edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.000 precision:0.807 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:10631 false_negative:0 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.050 precision:0.773 recall:0.723 true_negative_rate:0.109 true_positive:32248 true_negative:1159 false_positive:9472 false_negative:12339 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.100 precision:0.912 recall:0.460 true_negative_rate:0.814 true_positive:20498 true_negative:8650 false_positive:1981 false_negative:24089 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.150 precision:0.966 recall:0.314 true_negative_rate:0.953 true_positive:14004 true_negative:10136 false_positive:495 false_negative:30583 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.200 precision:0.989 recall:0.220 true_negative_rate:0.990 true_positive:9808 true_negative:10523 false_positive:108 false_negative:34779 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.166 true_negative_rate:0.997 true_positive:7417 true_negative:10599 false_positive:32 false_negative:37170 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.300 precision:0.996 recall:0.130 true_negative_rate:0.998 true_positive:5776 true_negative:10605 false_positive:26 false_negative:38811 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.111 true_negative_rate:0.999 true_positive:4934 true_negative:10625 false_positive:6 false_negative:39653 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.092 true_negative_rate:0.999 true_positive:4090 true_negative:10625 false_positive:6 false_negative:40497 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3656 true_negative:10631 false_positive:0 false_negative:40931 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3306 true_negative:10631 false_positive:0 false_negative:41281 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3122 true_negative:10631 false_positive:0 false_negative:41465 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3043 true_negative:10631 false_positive:0 false_negative:41544 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2717 true_negative:10631 false_positive:0 false_negative:41870 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:781 true_negative:10631 false_positive:0 false_negative:43806 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:437 true_negative:10631 false_positive:0 false_negative:44150 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:10631 false_positive:0 false_negative:44580 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10631 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10631 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10631 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_28_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10631 false_positive:0 false_negative:44586 
