fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.000 precision:0.938 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:2309 false_negative:0 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.050 precision:0.940 recall:0.934 true_negative_rate:0.108 true_positive:32526 true_negative:249 false_positive:2060 false_negative:2305 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.100 precision:0.953 recall:0.793 true_negative_rate:0.411 true_positive:27620 true_negative:950 false_positive:1359 false_negative:7211 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.150 precision:0.973 recall:0.609 true_negative_rate:0.747 true_positive:21212 true_negative:1724 false_positive:585 false_negative:13619 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.200 precision:0.989 recall:0.474 true_negative_rate:0.918 true_positive:16512 true_negative:2120 false_positive:189 false_negative:18319 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.395 true_negative_rate:0.975 true_positive:13774 true_negative:2251 false_positive:58 false_negative:21057 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.330 true_negative_rate:0.989 true_positive:11477 true_negative:2284 false_positive:25 false_negative:23354 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.275 true_negative_rate:0.994 true_positive:9594 true_negative:2296 false_positive:13 false_negative:25237 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.231 true_negative_rate:0.998 true_positive:8032 true_negative:2304 false_positive:5 false_negative:26799 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.188 true_negative_rate:0.998 true_positive:6557 true_negative:2304 false_positive:5 false_negative:28274 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.147 true_negative_rate:0.999 true_positive:5103 true_negative:2307 false_positive:2 false_negative:29728 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:3909 true_negative:2309 false_positive:0 false_negative:30922 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:2800 true_negative:2309 false_positive:0 false_negative:32031 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:1827 true_negative:2309 false_positive:0 false_negative:33004 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1312 true_negative:2309 false_positive:0 false_negative:33519 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:1014 true_negative:2309 false_positive:0 false_negative:33817 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:698 true_negative:2309 false_positive:0 false_negative:34133 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:281 true_negative:2309 false_positive:0 false_negative:34550 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:2309 false_positive:0 false_negative:34771 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:2309 false_positive:0 false_negative:34815 
fhw_ocount_60_osize_10_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2309 false_positive:0 false_negative:34830 
