aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.000 precision:0.996 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:168 false_negative:0 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.050 precision:1.000 recall:0.857 true_negative_rate:0.988 true_positive:32389 true_negative:166 false_positive:2 false_negative:5406 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.717 true_negative_rate:0.994 true_positive:27095 true_negative:167 false_positive:1 false_negative:10700 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.994 true_positive:23345 true_negative:167 false_positive:1 false_negative:14450 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.994 true_positive:20406 true_negative:167 false_positive:1 false_negative:17389 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:17955 true_negative:168 false_positive:0 false_negative:19840 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15875 true_negative:168 false_positive:0 false_negative:21920 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13478 true_negative:168 false_positive:0 false_negative:24317 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10809 true_negative:168 false_positive:0 false_negative:26986 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8704 true_negative:168 false_positive:0 false_negative:29091 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6945 true_negative:168 false_positive:0 false_negative:30850 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5308 true_negative:168 false_positive:0 false_negative:32487 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3763 true_negative:168 false_positive:0 false_negative:34032 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2524 true_negative:168 false_positive:0 false_negative:35271 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1300 true_negative:168 false_positive:0 false_negative:36495 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:508 true_negative:168 false_positive:0 false_negative:37287 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:62 true_negative:168 false_positive:0 false_negative:37733 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:168 false_positive:0 false_negative:37760 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:168 false_positive:0 false_negative:37769 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:168 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_3_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:168 false_positive:0 false_negative:37794 
