aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.000 precision:0.909 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3801 false_negative:0 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.050 precision:0.911 recall:0.868 true_negative_rate:0.159 true_positive:32815 true_negative:603 false_positive:3198 false_negative:4980 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.100 precision:0.970 recall:0.724 true_negative_rate:0.775 true_positive:27358 true_negative:2945 false_positive:856 false_negative:10437 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.150 precision:0.996 recall:0.620 true_negative_rate:0.976 true_positive:23418 true_negative:3708 false_positive:93 false_negative:14377 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.538 true_negative_rate:0.991 true_positive:20324 true_negative:3765 false_positive:36 false_negative:17471 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.474 true_negative_rate:0.996 true_positive:17896 true_negative:3785 false_positive:16 false_negative:19899 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.419 true_negative_rate:0.996 true_positive:15838 true_negative:3785 false_positive:16 false_negative:21957 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:0.999 true_positive:13453 true_negative:3799 false_positive:2 false_negative:24342 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.285 true_negative_rate:1.000 true_positive:10757 true_negative:3801 false_positive:0 false_negative:27038 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.228 true_negative_rate:1.000 true_positive:8604 true_negative:3801 false_positive:0 false_negative:29191 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.183 true_negative_rate:1.000 true_positive:6908 true_negative:3801 false_positive:0 false_negative:30887 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.138 true_negative_rate:1.000 true_positive:5204 true_negative:3801 false_positive:0 false_negative:32591 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.096 true_negative_rate:1.000 true_positive:3641 true_negative:3801 false_positive:0 false_negative:34154 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:2436 true_negative:3801 false_positive:0 false_negative:35359 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.032 true_negative_rate:1.000 true_positive:1222 true_negative:3801 false_positive:0 false_negative:36573 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:482 true_negative:3801 false_positive:0 false_negative:37313 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:66 true_negative:3801 false_positive:0 false_negative:37729 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:33 true_negative:3801 false_positive:0 false_negative:37762 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:3801 false_positive:0 false_negative:37771 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:11 true_negative:3801 false_positive:0 false_negative:37784 
aces_publicb_ocount_40_osize_14_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3801 false_positive:0 false_negative:37794 
