edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.000 precision:0.752 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:14672 false_negative:0 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.050 precision:0.727 recall:0.734 true_negative_rate:0.162 true_positive:32738 true_negative:2372 false_positive:12300 false_negative:11849 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.100 precision:0.783 recall:0.475 true_negative_rate:0.599 true_positive:21200 true_negative:8787 false_positive:5885 false_negative:23387 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.150 precision:0.914 recall:0.322 true_negative_rate:0.908 true_positive:14344 true_negative:13320 false_positive:1352 false_negative:30243 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.200 precision:0.971 recall:0.229 true_negative_rate:0.979 true_positive:10200 true_negative:14362 false_positive:310 false_negative:34387 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.250 precision:0.992 recall:0.171 true_negative_rate:0.996 true_positive:7642 true_negative:14613 false_positive:59 false_negative:36945 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.300 precision:0.996 recall:0.130 true_negative_rate:0.999 true_positive:5780 true_negative:14651 false_positive:21 false_negative:38807 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.113 true_negative_rate:1.000 true_positive:5040 true_negative:14665 false_positive:7 false_negative:39547 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.091 true_negative_rate:1.000 true_positive:4063 true_negative:14666 false_positive:6 false_negative:40524 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.082 true_negative_rate:1.000 true_positive:3643 true_negative:14670 false_positive:2 false_negative:40944 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3349 true_negative:14672 false_positive:0 false_negative:41238 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3105 true_negative:14672 false_positive:0 false_negative:41482 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3032 true_negative:14672 false_positive:0 false_negative:41555 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2709 true_negative:14672 false_positive:0 false_negative:41878 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:755 true_negative:14672 false_positive:0 false_negative:43832 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:410 true_negative:14672 false_positive:0 false_negative:44177 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:17 true_negative:14672 false_positive:0 false_negative:44570 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14672 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14672 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14672 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_27_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14672 false_positive:0 false_negative:44586 
