aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.000 precision:0.809 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:8906 false_negative:0 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.050 precision:0.834 recall:0.876 true_negative_rate:0.260 true_positive:33108 true_negative:2313 false_positive:6593 false_negative:4687 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.100 precision:0.957 recall:0.727 true_negative_rate:0.861 true_positive:27495 true_negative:7666 false_positive:1240 false_negative:10300 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.150 precision:0.982 recall:0.625 true_negative_rate:0.952 true_positive:23612 true_negative:8475 false_positive:431 false_negative:14183 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.200 precision:0.993 recall:0.546 true_negative_rate:0.984 true_positive:20653 true_negative:8766 false_positive:140 false_negative:17142 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.250 precision:0.996 recall:0.478 true_negative_rate:0.992 true_positive:18076 true_negative:8832 false_positive:74 false_negative:19719 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.300 precision:0.998 recall:0.421 true_negative_rate:0.996 true_positive:15894 true_negative:8867 false_positive:39 false_negative:21901 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.350 precision:0.997 recall:0.359 true_negative_rate:0.996 true_positive:13570 true_negative:8868 false_positive:38 false_negative:24225 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.400 precision:0.997 recall:0.290 true_negative_rate:0.996 true_positive:10968 true_negative:8873 false_positive:33 false_negative:26827 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.450 precision:0.997 recall:0.235 true_negative_rate:0.997 true_positive:8899 true_negative:8880 false_positive:26 false_negative:28896 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.500 precision:0.998 recall:0.185 true_negative_rate:0.998 true_positive:6994 true_negative:8890 false_positive:16 false_negative:30801 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5366 true_negative:8905 false_positive:1 false_negative:32429 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3746 true_negative:8906 false_positive:0 false_negative:34049 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2565 true_negative:8906 false_positive:0 false_negative:35230 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1307 true_negative:8906 false_positive:0 false_negative:36488 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:546 true_negative:8906 false_positive:0 false_negative:37249 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:98 true_negative:8906 false_positive:0 false_negative:37697 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:33 true_negative:8906 false_positive:0 false_negative:37762 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:8906 false_positive:0 false_negative:37770 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:8906 false_positive:0 false_negative:37783 
aces_publicb_ocount_120_osize_14_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8906 false_positive:0 false_negative:37794 
