fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.000 precision:0.989 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:418 false_negative:0 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.050 precision:0.994 recall:0.974 true_negative_rate:0.471 true_positive:35527 true_negative:197 false_positive:221 false_negative:938 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.100 precision:0.996 recall:0.897 true_negative_rate:0.675 true_positive:32699 true_negative:282 false_positive:136 false_negative:3766 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.150 precision:0.997 recall:0.756 true_negative_rate:0.794 true_positive:27552 true_negative:332 false_positive:86 false_negative:8913 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.584 true_negative_rate:0.926 true_positive:21285 true_negative:387 false_positive:31 false_negative:15180 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.453 true_negative_rate:0.986 true_positive:16523 true_negative:412 false_positive:6 false_negative:19942 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.342 true_negative_rate:0.988 true_positive:12474 true_negative:413 false_positive:5 false_negative:23991 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.244 true_negative_rate:0.988 true_positive:8893 true_negative:413 false_positive:5 false_negative:27572 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.171 true_negative_rate:0.993 true_positive:6243 true_negative:415 false_positive:3 false_negative:30222 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.119 true_negative_rate:0.998 true_positive:4357 true_negative:417 false_positive:1 false_negative:32108 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.079 true_negative_rate:1.000 true_positive:2894 true_negative:418 false_positive:0 false_negative:33571 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1786 true_negative:418 false_positive:0 false_negative:34679 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:886 true_negative:418 false_positive:0 false_negative:35579 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:329 true_negative:418 false_positive:0 false_negative:36136 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:140 true_negative:418 false_positive:0 false_negative:36325 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:65 true_negative:418 false_positive:0 false_negative:36400 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:29 true_negative:418 false_positive:0 false_negative:36436 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:418 false_positive:0 false_negative:36451 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:10 true_negative:418 false_positive:0 false_negative:36455 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:418 false_positive:0 false_negative:36459 
fr079_ocount_60_osize_4_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:418 false_positive:0 false_negative:36464 
