aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.000 precision:0.976 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:931 false_negative:0 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.050 precision:0.987 recall:0.861 true_negative_rate:0.557 true_positive:32536 true_negative:519 false_positive:412 false_negative:5259 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.100 precision:0.993 recall:0.720 true_negative_rate:0.807 true_positive:27203 true_negative:751 false_positive:180 false_negative:10592 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.150 precision:0.996 recall:0.622 true_negative_rate:0.895 true_positive:23500 true_negative:833 false_positive:98 false_negative:14295 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.541 true_negative_rate:0.967 true_positive:20434 true_negative:900 false_positive:31 false_negative:17361 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.477 true_negative_rate:0.989 true_positive:18032 true_negative:921 false_positive:10 false_negative:19763 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.420 true_negative_rate:0.989 true_positive:15872 true_negative:921 false_positive:10 false_negative:21923 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.358 true_negative_rate:0.989 true_positive:13517 true_negative:921 false_positive:10 false_negative:24278 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:0.995 true_positive:10846 true_negative:926 false_positive:5 false_negative:26949 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:0.996 true_positive:8685 true_negative:927 false_positive:4 false_negative:29110 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:0.997 true_positive:6945 true_negative:928 false_positive:3 false_negative:30850 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:0.999 true_positive:5315 true_negative:930 false_positive:1 false_negative:32480 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3741 true_negative:931 false_positive:0 false_negative:34054 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2503 true_negative:931 false_positive:0 false_negative:35292 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1301 true_negative:931 false_positive:0 false_negative:36494 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:512 true_negative:931 false_positive:0 false_negative:37283 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:62 true_negative:931 false_positive:0 false_negative:37733 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:931 false_positive:0 false_negative:37759 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:931 false_positive:0 false_negative:37770 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:931 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_8_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:931 false_positive:0 false_negative:37794 
