fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.922 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1265 false_negative:0 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.956 recall:0.921 true_negative_rate:0.503 true_positive:13717 true_negative:636 false_positive:629 false_negative:1176 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.990 recall:0.798 true_negative_rate:0.910 true_positive:11878 true_negative:1151 false_positive:114 false_negative:3015 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.661 true_negative_rate:0.990 true_positive:9851 true_negative:1252 false_positive:13 false_negative:5042 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.548 true_negative_rate:1.000 true_positive:8167 true_negative:1265 false_positive:0 false_negative:6726 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:1.000 true_positive:7090 true_negative:1265 false_positive:0 false_negative:7803 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.415 true_negative_rate:1.000 true_positive:6177 true_negative:1265 false_positive:0 false_negative:8716 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.374 true_negative_rate:1.000 true_positive:5568 true_negative:1265 false_positive:0 false_negative:9325 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.326 true_negative_rate:1.000 true_positive:4862 true_negative:1265 false_positive:0 false_negative:10031 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:4260 true_negative:1265 false_positive:0 false_negative:10633 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.254 true_negative_rate:1.000 true_positive:3777 true_negative:1265 false_positive:0 false_negative:11116 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.221 true_negative_rate:1.000 true_positive:3285 true_negative:1265 false_positive:0 false_negative:11608 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.189 true_negative_rate:1.000 true_positive:2810 true_negative:1265 false_positive:0 false_negative:12083 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.148 true_negative_rate:1.000 true_positive:2198 true_negative:1265 false_positive:0 false_negative:12695 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.114 true_negative_rate:1.000 true_positive:1695 true_negative:1265 false_positive:0 false_negative:13198 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.085 true_negative_rate:1.000 true_positive:1261 true_negative:1265 false_positive:0 false_negative:13632 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.053 true_negative_rate:1.000 true_positive:794 true_negative:1265 false_positive:0 false_negative:14099 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:340 true_negative:1265 false_positive:0 false_negative:14553 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:112 true_negative:1265 false_positive:0 false_negative:14781 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:1265 false_positive:0 false_negative:14867 
fr101_ocount_80_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1265 false_positive:0 false_negative:14892 
