aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.000 precision:0.926 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3028 false_negative:0 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.050 precision:0.956 recall:0.861 true_negative_rate:0.504 true_positive:32546 true_negative:1525 false_positive:1503 false_negative:5249 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.100 precision:0.993 recall:0.722 true_negative_rate:0.938 true_positive:27273 true_negative:2841 false_positive:187 false_negative:10522 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.150 precision:0.996 recall:0.622 true_negative_rate:0.973 true_positive:23508 true_negative:2945 false_positive:83 false_negative:14287 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.200 precision:0.997 recall:0.543 true_negative_rate:0.978 true_positive:20517 true_negative:2962 false_positive:66 false_negative:17278 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.478 true_negative_rate:0.987 true_positive:18076 true_negative:2988 false_positive:40 false_negative:19719 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.421 true_negative_rate:0.998 true_positive:15894 true_negative:3022 false_positive:6 false_negative:21901 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:1.000 true_positive:13470 true_negative:3028 false_positive:0 false_negative:24325 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:10838 true_negative:3028 false_positive:0 false_negative:26957 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8747 true_negative:3028 false_positive:0 false_negative:29048 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6981 true_negative:3028 false_positive:0 false_negative:30814 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5365 true_negative:3028 false_positive:0 false_negative:32430 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3835 true_negative:3028 false_positive:0 false_negative:33960 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2531 true_negative:3028 false_positive:0 false_negative:35264 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1327 true_negative:3028 false_positive:0 false_negative:36468 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:540 true_negative:3028 false_positive:0 false_negative:37255 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:78 true_negative:3028 false_positive:0 false_negative:37717 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:39 true_negative:3028 false_positive:0 false_negative:37756 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:3028 false_positive:0 false_negative:37769 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:3028 false_positive:0 false_negative:37783 
aces_publicb_ocount_100_osize_10_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3028 false_positive:0 false_negative:37794 
