edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.000 precision:0.887 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:5660 false_negative:0 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.050 precision:0.906 recall:0.710 true_negative_rate:0.417 true_positive:31668 true_negative:2361 false_positive:3299 false_negative:12919 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.100 precision:0.991 recall:0.445 true_negative_rate:0.967 true_positive:19819 true_negative:5473 false_positive:187 false_negative:24768 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.150 precision:0.997 recall:0.308 true_negative_rate:0.992 true_positive:13718 true_negative:5612 false_positive:48 false_negative:30869 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:9695 true_negative:5660 false_positive:0 false_negative:34892 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7360 true_negative:5660 false_positive:0 false_negative:37227 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5709 true_negative:5660 false_positive:0 false_negative:38878 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4858 true_negative:5660 false_positive:0 false_negative:39729 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3948 true_negative:5660 false_positive:0 false_negative:40639 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3622 true_negative:5660 false_positive:0 false_negative:40965 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3318 true_negative:5660 false_positive:0 false_negative:41269 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:5660 false_positive:0 false_negative:41479 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3045 true_negative:5660 false_positive:0 false_negative:41542 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2714 true_negative:5660 false_positive:0 false_negative:41873 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:691 true_negative:5660 false_positive:0 false_negative:43896 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:392 true_negative:5660 false_positive:0 false_negative:44195 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:5660 false_positive:0 false_negative:44580 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5660 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5660 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5660 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_18_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5660 false_positive:0 false_negative:44586 
