fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.000 precision:0.981 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:680 false_negative:0 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.050 precision:0.987 recall:0.937 true_negative_rate:0.360 true_positive:32635 true_negative:245 false_positive:435 false_negative:2196 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.100 precision:0.991 recall:0.786 true_negative_rate:0.649 true_positive:27389 true_negative:441 false_positive:239 false_negative:7442 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.150 precision:0.997 recall:0.603 true_negative_rate:0.896 true_positive:21006 true_negative:609 false_positive:71 false_negative:13825 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.200 precision:0.998 recall:0.468 true_negative_rate:0.953 true_positive:16310 true_negative:648 false_positive:32 false_negative:18521 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.391 true_negative_rate:0.984 true_positive:13615 true_negative:669 false_positive:11 false_negative:21216 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.332 true_negative_rate:0.990 true_positive:11551 true_negative:673 false_positive:7 false_negative:23280 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.277 true_negative_rate:0.990 true_positive:9661 true_negative:673 false_positive:7 false_negative:25170 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.232 true_negative_rate:0.991 true_positive:8064 true_negative:674 false_positive:6 false_negative:26767 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.190 true_negative_rate:0.997 true_positive:6635 true_negative:678 false_positive:2 false_negative:28196 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.148 true_negative_rate:1.000 true_positive:5169 true_negative:680 false_positive:0 false_negative:29662 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.115 true_negative_rate:1.000 true_positive:4013 true_negative:680 false_positive:0 false_negative:30818 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:2868 true_negative:680 false_positive:0 false_negative:31963 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.054 true_negative_rate:1.000 true_positive:1876 true_negative:680 false_positive:0 false_negative:32955 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1322 true_negative:680 false_positive:0 false_negative:33509 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:1031 true_negative:680 false_positive:0 false_negative:33800 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:727 true_negative:680 false_positive:0 false_negative:34104 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:300 true_negative:680 false_positive:0 false_negative:34531 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:85 true_negative:680 false_positive:0 false_negative:34746 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:680 false_positive:0 false_negative:34817 
fhw_ocount_60_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:680 false_positive:0 false_negative:34830 
