aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.000 precision:0.797 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:9624 false_negative:0 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.050 precision:0.785 recall:0.867 true_negative_rate:0.069 true_positive:32776 true_negative:661 false_positive:8963 false_negative:5019 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.100 precision:0.821 recall:0.729 true_negative_rate:0.377 true_positive:27535 true_negative:3630 false_positive:5994 false_negative:10260 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.150 precision:0.936 recall:0.622 true_negative_rate:0.832 true_positive:23505 true_negative:8006 false_positive:1618 false_negative:14290 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.200 precision:0.981 recall:0.536 true_negative_rate:0.959 true_positive:20271 true_negative:9227 false_positive:397 false_negative:17524 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.250 precision:0.993 recall:0.473 true_negative_rate:0.986 true_positive:17861 true_negative:9491 false_positive:133 false_negative:19934 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.300 precision:0.995 recall:0.411 true_negative_rate:0.991 true_positive:15552 true_negative:9538 false_positive:86 false_negative:22243 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.350 precision:0.997 recall:0.345 true_negative_rate:0.996 true_positive:13052 true_negative:9581 false_positive:43 false_negative:24743 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.277 true_negative_rate:0.999 true_positive:10451 true_negative:9618 false_positive:6 false_negative:27344 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.220 true_negative_rate:0.999 true_positive:8309 true_negative:9618 false_positive:6 false_negative:29486 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.174 true_negative_rate:1.000 true_positive:6576 true_negative:9624 false_positive:0 false_negative:31219 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:4856 true_negative:9624 false_positive:0 false_negative:32939 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3369 true_negative:9624 false_positive:0 false_negative:34426 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.058 true_negative_rate:1.000 true_positive:2185 true_negative:9624 false_positive:0 false_negative:35610 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:880 true_negative:9624 false_positive:0 false_negative:36915 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:200 true_negative:9624 false_positive:0 false_negative:37595 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:45 true_negative:9624 false_positive:0 false_negative:37750 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:9624 false_positive:0 false_negative:37768 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:17 true_negative:9624 false_positive:0 false_negative:37778 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:9 true_negative:9624 false_positive:0 false_negative:37786 
aces_publicb_ocount_60_osize_22_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9624 false_positive:0 false_negative:37794 
