aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.000 precision:0.759 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:11998 false_negative:0 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.050 precision:0.740 recall:0.871 true_negative_rate:0.038 true_positive:32906 true_negative:454 false_positive:11544 false_negative:4889 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.100 precision:0.769 recall:0.729 true_negative_rate:0.310 true_positive:27565 true_negative:3714 false_positive:8284 false_negative:10230 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.150 precision:0.879 recall:0.634 true_negative_rate:0.725 true_positive:23956 true_negative:8695 false_positive:3303 false_negative:13839 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.200 precision:0.945 recall:0.550 true_negative_rate:0.899 true_positive:20794 true_negative:10785 false_positive:1213 false_negative:17001 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.250 precision:0.972 recall:0.482 true_negative_rate:0.957 true_positive:18229 true_negative:11481 false_positive:517 false_negative:19566 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.300 precision:0.986 recall:0.429 true_negative_rate:0.980 true_positive:16218 true_negative:11762 false_positive:236 false_negative:21577 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.350 precision:0.996 recall:0.362 true_negative_rate:0.995 true_positive:13698 true_negative:11938 false_positive:60 false_negative:24097 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.295 true_negative_rate:0.999 true_positive:11146 true_negative:11981 false_positive:17 false_negative:26649 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.238 true_negative_rate:0.999 true_positive:9002 true_negative:11987 false_positive:11 false_negative:28793 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.189 true_negative_rate:1.000 true_positive:7162 true_negative:11997 false_positive:1 false_negative:30633 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:5466 true_negative:11998 false_positive:0 false_negative:32329 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.104 true_negative_rate:1.000 true_positive:3932 true_negative:11998 false_positive:0 false_negative:33863 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:2608 true_negative:11998 false_positive:0 false_negative:35187 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1437 true_negative:11998 false_positive:0 false_negative:36358 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:482 true_negative:11998 false_positive:0 false_negative:37313 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:76 true_negative:11998 false_positive:0 false_negative:37719 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:11998 false_positive:0 false_negative:37760 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:11998 false_positive:0 false_negative:37769 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:11998 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_26_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:11998 false_positive:0 false_negative:37794 
