fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.000 precision:0.826 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:3141 false_negative:0 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.050 precision:0.845 recall:0.919 true_negative_rate:0.203 true_positive:13685 true_negative:638 false_positive:2503 false_negative:1208 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.100 precision:0.929 recall:0.796 true_negative_rate:0.711 true_positive:11859 true_negative:2232 false_positive:909 false_negative:3034 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.150 precision:0.983 recall:0.661 true_negative_rate:0.945 true_positive:9841 true_negative:2968 false_positive:173 false_negative:5052 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.200 precision:0.992 recall:0.550 true_negative_rate:0.978 true_positive:8188 true_negative:3073 false_positive:68 false_negative:6705 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.250 precision:0.992 recall:0.472 true_negative_rate:0.983 true_positive:7036 true_negative:3087 false_positive:54 false_negative:7857 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.300 precision:0.994 recall:0.412 true_negative_rate:0.988 true_positive:6140 true_negative:3102 false_positive:39 false_negative:8753 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.350 precision:0.994 recall:0.373 true_negative_rate:0.989 true_positive:5553 true_negative:3107 false_positive:34 false_negative:9340 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.400 precision:0.995 recall:0.324 true_negative_rate:0.993 true_positive:4831 true_negative:3118 false_positive:23 false_negative:10062 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.284 true_negative_rate:0.998 true_positive:4228 true_negative:3135 false_positive:6 false_negative:10665 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.252 true_negative_rate:1.000 true_positive:3748 true_negative:3141 false_positive:0 false_negative:11145 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.220 true_negative_rate:1.000 true_positive:3282 true_negative:3141 false_positive:0 false_negative:11611 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:2782 true_negative:3141 false_positive:0 false_negative:12111 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.146 true_negative_rate:1.000 true_positive:2168 true_negative:3141 false_positive:0 false_negative:12725 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:1637 true_negative:3141 false_positive:0 false_negative:13256 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:1207 true_negative:3141 false_positive:0 false_negative:13686 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:759 true_negative:3141 false_positive:0 false_negative:14134 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:357 true_negative:3141 false_positive:0 false_negative:14536 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:103 true_negative:3141 false_positive:0 false_negative:14790 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:3141 false_positive:0 false_negative:14873 
fr101_ocount_80_osize_9_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3141 false_positive:0 false_negative:14892 
