aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.000 precision:0.910 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3759 false_negative:0 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.050 precision:0.909 recall:0.863 true_negative_rate:0.133 true_positive:32610 true_negative:500 false_positive:3259 false_negative:5185 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.100 precision:0.976 recall:0.722 true_negative_rate:0.821 true_positive:27299 true_negative:3085 false_positive:674 false_negative:10496 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.150 precision:0.994 recall:0.621 true_negative_rate:0.960 true_positive:23468 true_negative:3607 false_positive:152 false_negative:14327 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.542 true_negative_rate:0.991 true_positive:20492 true_negative:3727 false_positive:32 false_negative:17303 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.480 true_negative_rate:0.998 true_positive:18129 true_negative:3750 false_positive:9 false_negative:19666 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.422 true_negative_rate:0.999 true_positive:15954 true_negative:3756 false_positive:3 false_negative:21841 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.359 true_negative_rate:0.999 true_positive:13579 true_negative:3757 false_positive:2 false_negative:24216 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.290 true_negative_rate:0.999 true_positive:10947 true_negative:3757 false_positive:2 false_negative:26848 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.233 true_negative_rate:1.000 true_positive:8809 true_negative:3759 false_positive:0 false_negative:28986 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.188 true_negative_rate:1.000 true_positive:7100 true_negative:3759 false_positive:0 false_negative:30695 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:5477 true_negative:3759 false_positive:0 false_negative:32318 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.102 true_negative_rate:1.000 true_positive:3866 true_negative:3759 false_positive:0 false_negative:33929 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:2657 true_negative:3759 false_positive:0 false_negative:35138 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1414 true_negative:3759 false_positive:0 false_negative:36381 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:558 true_negative:3759 false_positive:0 false_negative:37237 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:90 true_negative:3759 false_positive:0 false_negative:37705 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:41 true_negative:3759 false_positive:0 false_negative:37754 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:3759 false_positive:0 false_negative:37769 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:3759 false_positive:0 false_negative:37782 
aces_publicb_ocount_40_osize_18_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3759 false_positive:0 false_negative:37794 
