fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.000 precision:0.978 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:331 false_negative:0 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.050 precision:0.990 recall:0.921 true_negative_rate:0.601 true_positive:13711 true_negative:199 false_positive:132 false_negative:1182 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.100 precision:0.999 recall:0.799 true_negative_rate:0.964 true_positive:11904 true_negative:319 false_positive:12 false_negative:2989 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.664 true_negative_rate:0.985 true_positive:9882 true_negative:326 false_positive:5 false_negative:5011 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.549 true_negative_rate:0.991 true_positive:8182 true_negative:328 false_positive:3 false_negative:6711 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.477 true_negative_rate:0.994 true_positive:7098 true_negative:329 false_positive:2 false_negative:7795 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.418 true_negative_rate:0.994 true_positive:6224 true_negative:329 false_positive:2 false_negative:8669 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.377 true_negative_rate:0.997 true_positive:5616 true_negative:330 false_positive:1 false_negative:9277 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.331 true_negative_rate:0.997 true_positive:4927 true_negative:330 false_positive:1 false_negative:9966 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.289 true_negative_rate:0.997 true_positive:4305 true_negative:330 false_positive:1 false_negative:10588 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3833 true_negative:331 false_positive:0 false_negative:11060 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:3334 true_negative:331 false_positive:0 false_negative:11559 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2883 true_negative:331 false_positive:0 false_negative:12010 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.153 true_negative_rate:1.000 true_positive:2274 true_negative:331 false_positive:0 false_negative:12619 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.118 true_negative_rate:1.000 true_positive:1760 true_negative:331 false_positive:0 false_negative:13133 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:1319 true_negative:331 false_positive:0 false_negative:13574 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.059 true_negative_rate:1.000 true_positive:875 true_negative:331 false_positive:0 false_negative:14018 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:400 true_negative:331 false_positive:0 false_negative:14493 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:137 true_negative:331 false_positive:0 false_negative:14756 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:34 true_negative:331 false_positive:0 false_negative:14859 
fr101_ocount_40_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:331 false_positive:0 false_negative:14892 
