fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.000 precision:0.873 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:2174 false_negative:0 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.050 precision:0.874 recall:0.920 true_negative_rate:0.091 true_positive:13707 true_negative:197 false_positive:1977 false_negative:1186 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.100 precision:0.887 recall:0.801 true_negative_rate:0.304 true_positive:11935 true_negative:660 false_positive:1514 false_negative:2958 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.150 precision:0.943 recall:0.657 true_negative_rate:0.726 true_positive:9786 true_negative:1578 false_positive:596 false_negative:5107 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.200 precision:0.966 recall:0.547 true_negative_rate:0.867 true_positive:8151 true_negative:1884 false_positive:290 false_negative:6742 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.250 precision:0.992 recall:0.479 true_negative_rate:0.974 true_positive:7128 true_negative:2118 false_positive:56 false_negative:7765 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.419 true_negative_rate:0.998 true_positive:6237 true_negative:2170 false_positive:4 false_negative:8656 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.376 true_negative_rate:0.999 true_positive:5594 true_negative:2172 false_positive:2 false_negative:9299 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.330 true_negative_rate:0.999 true_positive:4910 true_negative:2172 false_positive:2 false_negative:9983 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.292 true_negative_rate:1.000 true_positive:4342 true_negative:2173 false_positive:1 false_negative:10551 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3831 true_negative:2173 false_positive:1 false_negative:11062 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.223 true_negative_rate:1.000 true_positive:3323 true_negative:2173 false_positive:1 false_negative:11570 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.192 true_negative_rate:1.000 true_positive:2853 true_negative:2174 false_positive:0 false_negative:12040 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.152 true_negative_rate:1.000 true_positive:2269 true_negative:2174 false_positive:0 false_negative:12624 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.117 true_negative_rate:1.000 true_positive:1738 true_negative:2174 false_positive:0 false_negative:13155 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:1330 true_negative:2174 false_positive:0 false_negative:13563 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:889 true_negative:2174 false_positive:0 false_negative:14004 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:415 true_negative:2174 false_positive:0 false_negative:14478 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:147 true_negative:2174 false_positive:0 false_negative:14746 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:37 true_negative:2174 false_positive:0 false_negative:14856 
fr101_ocount_20_osize_18_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2174 false_positive:0 false_negative:14892 
