fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.000 precision:0.868 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:5276 false_negative:0 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.050 precision:0.866 recall:0.935 true_negative_rate:0.046 true_positive:32555 true_negative:244 false_positive:5032 false_negative:2276 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.100 precision:0.879 recall:0.797 true_negative_rate:0.274 true_positive:27775 true_negative:1448 false_positive:3828 false_negative:7056 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.150 precision:0.907 recall:0.619 true_negative_rate:0.579 true_positive:21566 true_negative:3053 false_positive:2223 false_negative:13265 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.200 precision:0.939 recall:0.479 true_negative_rate:0.795 true_positive:16697 true_negative:4195 false_positive:1081 false_negative:18134 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.250 precision:0.974 recall:0.389 true_negative_rate:0.931 true_positive:13549 true_negative:4910 false_positive:366 false_negative:21282 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.300 precision:0.992 recall:0.324 true_negative_rate:0.983 true_positive:11299 true_negative:5184 false_positive:92 false_negative:23532 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.269 true_negative_rate:0.996 true_positive:9367 true_negative:5257 false_positive:19 false_negative:25464 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.222 true_negative_rate:0.999 true_positive:7723 true_negative:5270 false_positive:6 false_negative:27108 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.179 true_negative_rate:0.999 true_positive:6234 true_negative:5271 false_positive:5 false_negative:28597 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.137 true_negative_rate:0.999 true_positive:4782 true_negative:5273 false_positive:3 false_negative:30049 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.104 true_negative_rate:0.999 true_positive:3613 true_negative:5273 false_positive:3 false_negative:31218 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.600 precision:0.999 recall:0.071 true_negative_rate:0.999 true_positive:2474 true_negative:5273 false_positive:3 false_negative:32357 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.650 precision:0.998 recall:0.046 true_negative_rate:0.999 true_positive:1614 true_negative:5273 false_positive:3 false_negative:33217 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.700 precision:0.999 recall:0.035 true_negative_rate:1.000 true_positive:1203 true_negative:5275 false_positive:1 false_negative:33628 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:904 true_negative:5276 false_positive:0 false_negative:33927 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:493 true_negative:5276 false_positive:0 false_negative:34338 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:160 true_negative:5276 false_positive:0 false_negative:34671 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:5276 false_positive:0 false_negative:34797 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:5276 false_positive:0 false_negative:34819 
fhw_ocount_80_osize_15_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5276 false_positive:0 false_negative:34830 
