aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.000 precision:0.979 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:808 false_negative:0 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.050 precision:0.998 recall:0.857 true_negative_rate:0.923 true_positive:32401 true_negative:746 false_positive:62 false_negative:5394 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.717 true_negative_rate:0.996 true_positive:27117 true_negative:805 false_positive:3 false_negative:10678 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.617 true_negative_rate:1.000 true_positive:23329 true_negative:808 false_positive:0 false_negative:14466 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:1.000 true_positive:20399 true_negative:808 false_positive:0 false_negative:17396 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:17942 true_negative:808 false_positive:0 false_negative:19853 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15880 true_negative:808 false_positive:0 false_negative:21915 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:1.000 true_positive:13463 true_negative:808 false_positive:0 false_negative:24332 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.285 true_negative_rate:1.000 true_positive:10787 true_negative:808 false_positive:0 false_negative:27008 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8707 true_negative:808 false_positive:0 false_negative:29088 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6937 true_negative:808 false_positive:0 false_negative:30858 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5308 true_negative:808 false_positive:0 false_negative:32487 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3769 true_negative:808 false_positive:0 false_negative:34026 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2517 true_negative:808 false_positive:0 false_negative:35278 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1304 true_negative:808 false_positive:0 false_negative:36491 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:498 true_negative:808 false_positive:0 false_negative:37297 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:808 false_positive:0 false_negative:37736 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:808 false_positive:0 false_negative:37761 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:808 false_positive:0 false_negative:37770 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:808 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:808 false_positive:0 false_negative:37794 
