aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.000 precision:0.863 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:5986 false_negative:0 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.050 precision:0.900 recall:0.875 true_negative_rate:0.389 true_positive:33088 true_negative:2328 false_positive:3658 false_negative:4707 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.100 precision:0.979 recall:0.727 true_negative_rate:0.903 true_positive:27471 true_negative:5403 false_positive:583 false_negative:10324 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.150 precision:0.995 recall:0.621 true_negative_rate:0.981 true_positive:23485 true_negative:5872 false_positive:114 false_negative:14310 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.200 precision:0.998 recall:0.541 true_negative_rate:0.994 true_positive:20431 true_negative:5950 false_positive:36 false_negative:17364 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.477 true_negative_rate:0.998 true_positive:18040 true_negative:5972 false_positive:14 false_negative:19755 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.422 true_negative_rate:0.999 true_positive:15938 true_negative:5981 false_positive:5 false_negative:21857 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.358 true_negative_rate:1.000 true_positive:13549 true_negative:5986 false_positive:0 false_negative:24246 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.289 true_negative_rate:1.000 true_positive:10915 true_negative:5986 false_positive:0 false_negative:26880 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8762 true_negative:5986 false_positive:0 false_negative:29033 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.186 true_negative_rate:1.000 true_positive:7028 true_negative:5986 false_positive:0 false_negative:30767 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5339 true_negative:5986 false_positive:0 false_negative:32456 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3820 true_negative:5986 false_positive:0 false_negative:33975 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2520 true_negative:5986 false_positive:0 false_negative:35275 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1306 true_negative:5986 false_positive:0 false_negative:36489 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:501 true_negative:5986 false_positive:0 false_negative:37294 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:86 true_negative:5986 false_positive:0 false_negative:37709 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:5986 false_positive:0 false_negative:37758 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:5986 false_positive:0 false_negative:37769 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:5986 false_positive:0 false_negative:37783 
aces_publicb_ocount_160_osize_10_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5986 false_positive:0 false_negative:37794 
