aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.000 precision:0.942 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:2348 false_negative:0 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.050 precision:0.982 recall:0.862 true_negative_rate:0.743 true_positive:32592 true_negative:1744 false_positive:604 false_negative:5203 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.100 precision:0.995 recall:0.719 true_negative_rate:0.936 true_positive:27157 true_negative:2198 false_positive:150 false_negative:10638 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.150 precision:0.997 recall:0.620 true_negative_rate:0.966 true_positive:23416 true_negative:2269 false_positive:79 false_negative:14379 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.542 true_negative_rate:0.986 true_positive:20473 true_negative:2315 false_positive:33 false_negative:17322 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.477 true_negative_rate:0.992 true_positive:18028 true_negative:2330 false_positive:18 false_negative:19767 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.422 true_negative_rate:0.994 true_positive:15934 true_negative:2335 false_positive:13 false_negative:21861 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.359 true_negative_rate:0.997 true_positive:13558 true_negative:2342 false_positive:6 false_negative:24237 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:0.999 true_positive:10839 true_negative:2346 false_positive:2 false_negative:26956 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:0.999 true_positive:8747 true_negative:2346 false_positive:2 false_negative:29048 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:0.999 true_positive:6979 true_negative:2346 false_positive:2 false_negative:30816 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5323 true_negative:2348 false_positive:0 false_negative:32472 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3781 true_negative:2348 false_positive:0 false_negative:34014 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2546 true_negative:2348 false_positive:0 false_negative:35249 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1291 true_negative:2348 false_positive:0 false_negative:36504 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:523 true_negative:2348 false_positive:0 false_negative:37272 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:75 true_negative:2348 false_positive:0 false_negative:37720 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:2348 false_positive:0 false_negative:37758 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:2348 false_positive:0 false_negative:37769 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:2348 false_positive:0 false_negative:37783 
aces_publicb_ocount_140_osize_6_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2348 false_positive:0 false_negative:37794 
