fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.000 precision:0.990 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:364 false_negative:0 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.050 precision:0.993 recall:0.975 true_negative_rate:0.346 true_positive:35548 true_negative:126 false_positive:238 false_negative:917 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.100 precision:0.997 recall:0.898 true_negative_rate:0.742 true_positive:32752 true_negative:270 false_positive:94 false_negative:3713 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.150 precision:0.998 recall:0.755 true_negative_rate:0.865 true_positive:27521 true_negative:315 false_positive:49 false_negative:8944 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.586 true_negative_rate:0.937 true_positive:21384 true_negative:341 false_positive:23 false_negative:15081 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.456 true_negative_rate:0.951 true_positive:16623 true_negative:346 false_positive:18 false_negative:19842 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.347 true_negative_rate:0.981 true_positive:12639 true_negative:357 false_positive:7 false_negative:23826 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.248 true_negative_rate:0.995 true_positive:9041 true_negative:362 false_positive:2 false_negative:27424 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.174 true_negative_rate:1.000 true_positive:6348 true_negative:364 false_positive:0 false_negative:30117 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.121 true_negative_rate:1.000 true_positive:4407 true_negative:364 false_positive:0 false_negative:32058 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:2934 true_negative:364 false_positive:0 false_negative:33531 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:1842 true_negative:364 false_positive:0 false_negative:34623 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:913 true_negative:364 false_positive:0 false_negative:35552 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:372 true_negative:364 false_positive:0 false_negative:36093 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:149 true_negative:364 false_positive:0 false_negative:36316 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:71 true_negative:364 false_positive:0 false_negative:36394 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:364 false_positive:0 false_negative:36431 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:364 false_positive:0 false_negative:36452 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:10 true_negative:364 false_positive:0 false_negative:36455 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:364 false_positive:0 false_negative:36462 
fr079_ocount_40_osize_3_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:364 false_positive:0 false_negative:36464 
