csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.000 precision:0.775 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:4895 false_negative:0 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.050 precision:0.774 recall:0.960 true_negative_rate:0.035 true_positive:16180 true_negative:173 false_positive:4722 false_negative:677 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.100 precision:0.786 recall:0.859 true_negative_rate:0.197 true_positive:14478 true_negative:964 false_positive:3931 false_negative:2379 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.150 precision:0.826 recall:0.688 true_negative_rate:0.502 true_positive:11606 true_negative:2458 false_positive:2437 false_negative:5251 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.200 precision:0.871 recall:0.510 true_negative_rate:0.740 true_positive:8601 true_negative:3620 false_positive:1275 false_negative:8256 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.250 precision:0.909 recall:0.371 true_negative_rate:0.872 true_positive:6254 true_negative:4270 false_positive:625 false_negative:10603 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.300 precision:0.946 recall:0.270 true_negative_rate:0.947 true_positive:4550 true_negative:4634 false_positive:261 false_negative:12307 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.350 precision:0.979 recall:0.195 true_negative_rate:0.986 true_positive:3280 true_negative:4826 false_positive:69 false_negative:13577 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.400 precision:0.994 recall:0.137 true_negative_rate:0.997 true_positive:2309 true_negative:4881 false_positive:14 false_negative:14548 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.450 precision:0.997 recall:0.091 true_negative_rate:0.999 true_positive:1530 true_negative:4890 false_positive:5 false_negative:15327 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.054 true_negative_rate:1.000 true_positive:916 true_negative:4895 false_positive:0 false_negative:15941 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.033 true_negative_rate:1.000 true_positive:550 true_negative:4895 false_positive:0 false_negative:16307 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:266 true_negative:4895 false_positive:0 false_negative:16591 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:97 true_negative:4895 false_positive:0 false_negative:16760 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:42 true_negative:4895 false_positive:0 false_negative:16815 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:27 true_negative:4895 false_positive:0 false_negative:16830 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:17 true_negative:4895 false_positive:0 false_negative:16840 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:4895 false_positive:0 false_negative:16851 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:4895 false_positive:0 false_negative:16852 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:2 true_negative:4895 false_positive:0 false_negative:16855 
csail_ocount_140_osize_10_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4895 false_positive:0 false_negative:16856 
