edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.000 precision:0.802 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:11015 false_negative:0 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.050 precision:0.771 recall:0.722 true_negative_rate:0.133 true_positive:32183 true_negative:1461 false_positive:9554 false_negative:12404 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.100 precision:0.915 recall:0.464 true_negative_rate:0.825 true_positive:20687 true_negative:9082 false_positive:1933 false_negative:23900 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.150 precision:0.971 recall:0.315 true_negative_rate:0.961 true_positive:14067 true_negative:10588 false_positive:427 false_negative:30520 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.200 precision:0.990 recall:0.222 true_negative_rate:0.991 true_positive:9914 true_negative:10915 false_positive:100 false_negative:34673 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.169 true_negative_rate:0.998 true_positive:7520 true_negative:10998 false_positive:17 false_negative:37067 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.130 true_negative_rate:1.000 true_positive:5813 true_negative:11015 false_positive:0 false_negative:38774 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:4971 true_negative:11015 false_positive:0 false_negative:39616 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3944 true_negative:11015 false_positive:0 false_negative:40643 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:11015 false_positive:0 false_negative:40968 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3334 true_negative:11015 false_positive:0 false_negative:41253 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3105 true_negative:11015 false_positive:0 false_negative:41482 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3061 true_negative:11015 false_positive:0 false_negative:41526 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2734 true_negative:11015 false_positive:0 false_negative:41853 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:812 true_negative:11015 false_positive:0 false_negative:43775 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:400 true_negative:11015 false_positive:0 false_negative:44187 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:11015 false_positive:0 false_negative:44561 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:11015 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:11015 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:11015 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_26_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:11015 false_positive:0 false_negative:44586 
