aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.000 precision:0.804 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:9221 false_negative:0 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.050 precision:0.789 recall:0.867 true_negative_rate:0.049 true_positive:32769 true_negative:453 false_positive:8768 false_negative:5026 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.100 precision:0.860 recall:0.727 true_negative_rate:0.514 true_positive:27494 true_negative:4739 false_positive:4482 false_negative:10301 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.150 precision:0.965 recall:0.624 true_negative_rate:0.907 true_positive:23567 true_negative:8360 false_positive:861 false_negative:14228 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.200 precision:0.983 recall:0.541 true_negative_rate:0.962 true_positive:20453 true_negative:8870 false_positive:351 false_negative:17342 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.250 precision:0.988 recall:0.477 true_negative_rate:0.977 true_positive:18029 true_negative:9006 false_positive:215 false_negative:19766 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.300 precision:0.992 recall:0.425 true_negative_rate:0.985 true_positive:16049 true_negative:9085 false_positive:136 false_negative:21746 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.350 precision:0.996 recall:0.364 true_negative_rate:0.994 true_positive:13751 true_negative:9165 false_positive:56 false_negative:24044 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.291 true_negative_rate:0.998 true_positive:11000 true_negative:9200 false_positive:21 false_negative:26795 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.232 true_negative_rate:0.999 true_positive:8752 true_negative:9210 false_positive:11 false_negative:29043 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.185 true_negative_rate:0.999 true_positive:6997 true_negative:9214 false_positive:7 false_negative:30798 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.142 true_negative_rate:1.000 true_positive:5348 true_negative:9217 false_positive:4 false_negative:32447 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3772 true_negative:9221 false_positive:0 false_negative:34023 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2480 true_negative:9221 false_positive:0 false_negative:35315 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1272 true_negative:9221 false_positive:0 false_negative:36523 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:480 true_negative:9221 false_positive:0 false_negative:37315 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:52 true_negative:9221 false_positive:0 false_negative:37743 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:9221 false_positive:0 false_negative:37758 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:9221 false_positive:0 false_negative:37774 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:9 true_negative:9221 false_positive:0 false_negative:37786 
aces_publicb_ocount_60_osize_23_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9221 false_positive:0 false_negative:37794 
