aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.000 precision:0.878 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:5235 false_negative:0 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.050 precision:0.878 recall:0.869 true_negative_rate:0.131 true_positive:32846 true_negative:686 false_positive:4549 false_negative:4949 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.100 precision:0.908 recall:0.727 true_negative_rate:0.470 true_positive:27482 true_negative:2460 false_positive:2775 false_negative:10313 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.150 precision:0.975 recall:0.627 true_negative_rate:0.882 true_positive:23680 true_negative:4618 false_positive:617 false_negative:14115 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.200 precision:0.993 recall:0.545 true_negative_rate:0.974 true_positive:20588 true_negative:5098 false_positive:137 false_negative:17207 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.479 true_negative_rate:0.993 true_positive:18121 true_negative:5198 false_positive:37 false_negative:19674 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.422 true_negative_rate:0.996 true_positive:15948 true_negative:5214 false_positive:21 false_negative:21847 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.359 true_negative_rate:0.996 true_positive:13579 true_negative:5215 false_positive:20 false_negative:24216 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.291 true_negative_rate:0.996 true_positive:10998 true_negative:5215 false_positive:20 false_negative:26797 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.234 true_negative_rate:0.996 true_positive:8858 true_negative:5215 false_positive:20 false_negative:28937 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.500 precision:0.998 recall:0.189 true_negative_rate:0.997 true_positive:7160 true_negative:5220 false_positive:15 false_negative:30635 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.550 precision:0.999 recall:0.146 true_negative_rate:0.999 true_positive:5517 true_negative:5230 false_positive:5 false_negative:32278 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.102 true_negative_rate:1.000 true_positive:3867 true_negative:5235 false_positive:0 false_negative:33928 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:2605 true_negative:5235 false_positive:0 false_negative:35190 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:1474 true_negative:5235 false_positive:0 false_negative:36321 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:570 true_negative:5235 false_positive:0 false_negative:37225 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:102 true_negative:5235 false_positive:0 false_negative:37693 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:40 true_negative:5235 false_positive:0 false_negative:37755 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:5235 false_positive:0 false_negative:37769 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:5235 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_19_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5235 false_positive:0 false_negative:37794 
