edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.000 precision:0.971 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:1352 false_negative:0 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.050 precision:0.995 recall:0.705 true_negative_rate:0.893 true_positive:31427 true_negative:1208 false_positive:144 false_negative:13160 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.100 precision:0.998 recall:0.442 true_negative_rate:0.973 true_positive:19714 true_negative:1315 false_positive:37 false_negative:24873 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.303 true_negative_rate:0.993 true_positive:13509 true_negative:1342 false_positive:10 false_negative:31078 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.217 true_negative_rate:0.995 true_positive:9656 true_negative:1345 false_positive:7 false_negative:34931 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:0.999 true_positive:7369 true_negative:1351 false_positive:1 false_negative:37218 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5724 true_negative:1352 false_positive:0 false_negative:38863 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4864 true_negative:1352 false_positive:0 false_negative:39723 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3950 true_negative:1352 false_positive:0 false_negative:40637 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3622 true_negative:1352 false_positive:0 false_negative:40965 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3322 true_negative:1352 false_positive:0 false_negative:41265 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:1352 false_positive:0 false_negative:41478 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3054 true_negative:1352 false_positive:0 false_negative:41533 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2700 true_negative:1352 false_positive:0 false_negative:41887 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:673 true_negative:1352 false_positive:0 false_negative:43914 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:400 true_negative:1352 false_positive:0 false_negative:44187 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1352 false_positive:0 false_negative:44581 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1352 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1352 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1352 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_5_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1352 false_positive:0 false_negative:44586 
