fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.000 precision:0.790 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:3956 false_negative:0 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.050 precision:0.814 recall:0.927 true_negative_rate:0.202 true_positive:13808 true_negative:798 false_positive:3158 false_negative:1085 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.100 precision:0.908 recall:0.810 true_negative_rate:0.692 true_positive:12068 true_negative:2738 false_positive:1218 false_negative:2825 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.150 precision:0.954 recall:0.671 true_negative_rate:0.879 true_positive:9990 true_negative:3477 false_positive:479 false_negative:4903 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.200 precision:0.970 recall:0.553 true_negative_rate:0.935 true_positive:8230 true_negative:3698 false_positive:258 false_negative:6663 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.250 precision:0.984 recall:0.482 true_negative_rate:0.970 true_positive:7173 true_negative:3836 false_positive:120 false_negative:7720 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.300 precision:0.991 recall:0.421 true_negative_rate:0.986 true_positive:6269 true_negative:3899 false_positive:57 false_negative:8624 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.350 precision:0.993 recall:0.376 true_negative_rate:0.990 true_positive:5598 true_negative:3915 false_positive:41 false_negative:9295 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.400 precision:0.997 recall:0.329 true_negative_rate:0.996 true_positive:4905 true_negative:3941 false_positive:15 false_negative:9988 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.284 true_negative_rate:1.000 true_positive:4234 true_negative:3956 false_positive:0 false_negative:10659 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.249 true_negative_rate:1.000 true_positive:3706 true_negative:3956 false_positive:0 false_negative:11187 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.215 true_negative_rate:1.000 true_positive:3201 true_negative:3956 false_positive:0 false_negative:11692 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.181 true_negative_rate:1.000 true_positive:2702 true_negative:3956 false_positive:0 false_negative:12191 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.139 true_negative_rate:1.000 true_positive:2073 true_negative:3956 false_positive:0 false_negative:12820 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.105 true_negative_rate:1.000 true_positive:1561 true_negative:3956 false_positive:0 false_negative:13332 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:1149 true_negative:3956 false_positive:0 false_negative:13744 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.045 true_negative_rate:1.000 true_positive:675 true_negative:3956 false_positive:0 false_negative:14218 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:263 true_negative:3956 false_positive:0 false_negative:14630 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:75 true_negative:3956 false_positive:0 false_negative:14818 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:17 true_negative:3956 false_positive:0 false_negative:14876 
fr101_ocount_120_osize_11_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3956 false_positive:0 false_negative:14892 
