edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.000 precision:0.937 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:3012 false_negative:0 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.050 precision:0.930 recall:0.709 true_negative_rate:0.213 true_positive:31600 true_negative:643 false_positive:2369 false_negative:12987 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.100 precision:0.966 recall:0.448 true_negative_rate:0.765 true_positive:19970 true_negative:2305 false_positive:707 false_negative:24617 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.150 precision:0.980 recall:0.309 true_negative_rate:0.906 true_positive:13790 true_negative:2729 false_positive:283 false_negative:30797 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.200 precision:0.987 recall:0.222 true_negative_rate:0.955 true_positive:9912 true_negative:2877 false_positive:135 false_negative:34675 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.166 true_negative_rate:0.999 true_positive:7412 true_negative:3009 false_positive:3 false_negative:37175 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5713 true_negative:3012 false_positive:0 false_negative:38874 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4866 true_negative:3012 false_positive:0 false_negative:39721 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3941 true_negative:3012 false_positive:0 false_negative:40646 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3614 true_negative:3012 false_positive:0 false_negative:40973 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3316 true_negative:3012 false_positive:0 false_negative:41271 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3110 true_negative:3012 false_positive:0 false_negative:41477 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3051 true_negative:3012 false_positive:0 false_negative:41536 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2695 true_negative:3012 false_positive:0 false_negative:41892 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:678 true_negative:3012 false_positive:0 false_negative:43909 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:403 true_negative:3012 false_positive:0 false_negative:44184 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:3012 false_positive:0 false_negative:44580 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3012 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3012 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3012 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_27_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3012 false_positive:0 false_negative:44586 
