edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.000 precision:0.742 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:15464 false_negative:0 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.050 precision:0.708 recall:0.713 true_negative_rate:0.151 true_positive:31806 true_negative:2340 false_positive:13124 false_negative:12781 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.100 precision:0.889 recall:0.454 true_negative_rate:0.837 true_positive:20260 true_negative:12944 false_positive:2520 false_negative:24327 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.150 precision:0.973 recall:0.310 true_negative_rate:0.975 true_positive:13836 true_negative:15085 false_positive:379 false_negative:30751 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.200 precision:0.990 recall:0.219 true_negative_rate:0.994 true_positive:9756 true_negative:15364 false_positive:100 false_negative:34831 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.250 precision:0.993 recall:0.167 true_negative_rate:0.997 true_positive:7430 true_negative:15412 false_positive:52 false_negative:37157 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.130 true_negative_rate:0.999 true_positive:5816 true_negative:15455 false_positive:9 false_negative:38771 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4893 true_negative:15464 false_positive:0 false_negative:39694 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3956 true_negative:15464 false_positive:0 false_negative:40631 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:15464 false_positive:0 false_negative:40968 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3361 true_negative:15464 false_positive:0 false_negative:41226 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3107 true_negative:15464 false_positive:0 false_negative:41480 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3041 true_negative:15464 false_positive:0 false_negative:41546 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2729 true_negative:15464 false_positive:0 false_negative:41858 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:753 true_negative:15464 false_positive:0 false_negative:43834 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:416 true_negative:15464 false_positive:0 false_negative:44171 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:11 true_negative:15464 false_positive:0 false_negative:44576 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:15464 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:15464 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:15464 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_27_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:15464 false_positive:0 false_negative:44586 
