aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.000 precision:0.816 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:8511 false_negative:0 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.050 precision:0.795 recall:0.866 true_negative_rate:0.008 true_positive:32737 true_negative:72 false_positive:8439 false_negative:5058 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.100 precision:0.791 recall:0.737 true_negative_rate:0.136 true_positive:27872 true_negative:1157 false_positive:7354 false_negative:9923 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.150 precision:0.820 recall:0.629 true_negative_rate:0.385 true_positive:23772 true_negative:3277 false_positive:5234 false_negative:14023 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.200 precision:0.967 recall:0.547 true_negative_rate:0.918 true_positive:20677 true_negative:7813 false_positive:698 false_negative:17118 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.250 precision:0.986 recall:0.483 true_negative_rate:0.969 true_positive:18249 true_negative:8243 false_positive:268 false_negative:19546 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.300 precision:0.989 recall:0.420 true_negative_rate:0.980 true_positive:15876 true_negative:8338 false_positive:173 false_negative:21919 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.350 precision:0.996 recall:0.358 true_negative_rate:0.994 true_positive:13529 true_negative:8458 false_positive:53 false_negative:24266 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.291 true_negative_rate:0.998 true_positive:11004 true_negative:8495 false_positive:16 false_negative:26791 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.450 precision:0.998 recall:0.237 true_negative_rate:0.998 true_positive:8945 true_negative:8495 false_positive:16 false_negative:28850 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.500 precision:0.998 recall:0.188 true_negative_rate:0.998 true_positive:7106 true_negative:8497 false_positive:14 false_negative:30689 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.550 precision:0.999 recall:0.143 true_negative_rate:0.999 true_positive:5395 true_negative:8506 false_positive:5 false_negative:32400 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.600 precision:0.999 recall:0.099 true_negative_rate:1.000 true_positive:3754 true_negative:8507 false_positive:4 false_negative:34041 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:2400 true_negative:8510 false_positive:1 false_negative:35395 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1321 true_negative:8511 false_positive:0 false_negative:36474 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:475 true_negative:8511 false_positive:0 false_negative:37320 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:90 true_negative:8511 false_positive:0 false_negative:37705 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:32 true_negative:8511 false_positive:0 false_negative:37763 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:8511 false_positive:0 false_negative:37770 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:8511 false_positive:0 false_negative:37783 
aces_publicb_ocount_20_osize_34_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8511 false_positive:0 false_negative:37794 
