edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.000 precision:0.719 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:17433 false_negative:0 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.050 precision:0.766 recall:0.729 true_negative_rate:0.430 true_positive:32499 true_negative:7499 false_positive:9934 false_negative:12088 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.100 precision:0.922 recall:0.457 true_negative_rate:0.901 true_positive:20382 true_negative:15706 false_positive:1727 false_negative:24205 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.150 precision:0.967 recall:0.314 true_negative_rate:0.973 true_positive:14016 true_negative:16955 false_positive:478 false_negative:30571 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.200 precision:0.978 recall:0.222 true_negative_rate:0.987 true_positive:9894 true_negative:17208 false_positive:225 false_negative:34693 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.250 precision:0.982 recall:0.174 true_negative_rate:0.992 true_positive:7755 true_negative:17290 false_positive:143 false_negative:36832 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.300 precision:0.980 recall:0.135 true_negative_rate:0.993 true_positive:6000 true_negative:17313 false_positive:120 false_negative:38587 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.350 precision:0.991 recall:0.112 true_negative_rate:0.997 true_positive:5004 true_negative:17389 false_positive:44 false_negative:39583 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.400 precision:0.994 recall:0.089 true_negative_rate:0.999 true_positive:3988 true_negative:17409 false_positive:24 false_negative:40599 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3632 true_negative:17432 false_positive:1 false_negative:40955 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3316 true_negative:17433 false_positive:0 false_negative:41271 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3122 true_negative:17433 false_positive:0 false_negative:41465 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:17433 false_positive:0 false_negative:41537 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2698 true_negative:17433 false_positive:0 false_negative:41889 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:782 true_negative:17433 false_positive:0 false_negative:43805 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:398 true_negative:17433 false_positive:0 false_negative:44189 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:28 true_negative:17433 false_positive:0 false_negative:44559 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:17433 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:17433 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:17433 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_19_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:17433 false_positive:0 false_negative:44586 
